"SPECIES","LONG_WGS84","LAT_WGS84","LONGITUDE","LATITUDE","ELEVATION","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"Microtus oregoni",-122.9387,47.9463,-122.9387,47.9463,324,1041,861,35,54703,2448.050049,48.893749,2399.15625,427,1769,1769,379,120421.2344,18647.16797,3747.475098,48,50481.38672,13102.9873,13103,46612
"Microtus oregoni",-123.9148,47.3515,-123.9148,47.3515,147,984,981,43,46468,2339.493652,94.962502,2244.53125,465,1589,1599,429,312899.9688,48458.5,6379.331055,59,142516.0938,23182.70703,26218,128368
"Microtus oregoni",-123.8724,47.4388,-123.8724,47.4388,167,1000,950,42,46702,2357.043701,116.868744,2240.175049,477,1601,1618,440,362027.3125,55751.36719,7043.106445,59,165543.7813,26924.19531,30391,148202
"Microtus oregoni",-124.2998,47.8889,-124.2998,47.8889,454,944,959,43,46572,2260.606201,63.612499,2196.993652,433,1513,1599,414,318821.4688,50107.24219,7054.387207,59,143388.4063,24017.83203,25822,131868
"Microtus oregoni",-124.1504,47.939663,-124.1504,47.939663,368,959,966,43,46646,2319.293701,78.768753,2240.524902,434,1549,1589,402,330872.6563,51571.36719,6824.237305,59,148259.875,24375.66797,26592,134409
"Microtus oregoni",-123.0044,47.9618,-123.0044,47.9618,620,859,936,37,54084,2279.431152,-202.149994,2481.581055,279,1599,1599,222,157093.8125,24911.46289,4367.09375,53,69952.96094,15286.03711,15286,62514
"Microtus oregoni",-124.0188,48.0811,-124.0188,48.0811,401,835,857,39,48450,2134.337402,-54.587502,2188.924805,309,1448,1508,272,266751.8438,43615.85156,4707.549805,64,126153.1406,17284.5625,19164,111806
"Microtus oregoni",-123.92,44.51,-123.92,44.51,289,1099,909,44,39880,2258.262451,233.581253,2024.681152,665,1592,1658,636,249400.3594,44404.25781,2270.193848,71,124364.8828,12426.13086,12790,115527
"Microtus oregoni",-123.79,44.43,-123.79,44.43,303,1113,1102,46,46089,2549.931152,165.412506,2384.518555,607,1698,1742,568,276384.375,51067.66406,1903.849976,73,140130.3125,12313.09961,14343,130895
"Microtus oregoni",-123.87,44.46,-123.87,44.46,393,1112,946,43,44151,2396.9375,205.65625,2191.28125,629,1672,1724,592,289597.0313,54139.72656,2167.731201,73,146961.8281,12929.8877,14346,138764
"Microtus oregoni",-123.96,44.54,-123.96,44.54,249,1076,1035,49,39357,2295.925049,204.043747,2091.881348,637,1606,1606,601,211974.4375,37360.38281,2178.887451,68,103876.2969,11610.7998,11611,96423
"Microtus oregoni",-123.950366,46.425719,-123.950366,46.425719,50,1023,922,48,37437,2070.387451,179.818756,1890.568726,607,1501,1518,569,202718.8594,31546.27344,3761.881348,59,92306.48438,15389.99414,15976,84361
"Microtus oregoni",-123.9759,46.4943,-123.9759,46.4943,20,1021,854,48,34810,1969.25,219.181244,1750.068726,637,1459,1487,600,193261.9375,30175.92578,3560.618652,59,88190.64063,14599.6748,15056,80498
"Microtus oregoni",-123.215877,46.876019,-123.215877,46.876019,212,1021,1059,43,49063,2481.96875,57.481247,2424.487549,464,1657,1673,431,158176.9063,26304.53125,2429.393799,63,75584.76563,11126.88086,12001,67879
"Microtus oregoni",-122.0078,47.003,-122.0078,47.003,467,845,987,42,48175,2245.024902,-72.724998,2317.75,318,1487,1492,287,155543.9688,22842.54297,3455.037598,50,66715.07813,13967.4873,15803,58449
"Microtus oregoni",-121.5703,47.8881,-121.5703,47.8881,914,729,856,34,58841,2177.443848,-312.850006,2490.293945,49,1468,1495,7,409317.1875,65666.625,8074.881348,57,184627.8281,31892.26172,36815,160486
"Microtus oregoni",-123.110183,46.926681,-123.110183,46.926681,364,969,1083,43,50169,2472.59375,-15.825,2488.418701,407,1622,1639,372,189275.0625,33487.89844,2375.75,68,94217.39844,11165.76855,12757,81289
"Microtus oregoni",-122.667085,46.941281,-122.667085,46.941281,165,1034,971,41,48751,2407.262451,82.275002,2324.987549,485,1681,1681,451,114777.5234,18505.06836,2353.15625,59,53300.6875,9629.818359,9630,47066
"Microtus oregoni",-121.8664,46.9508,-121.8664,46.9508,1362,434,891,36,55205,1872.875,-541.53125,2414.40625,-141,1151,1203,-187,213768.3438,36608.35156,6357.15625,45,85756.67188,25788.22461,26686,66853
"Microtus oregoni",-122.677611,46.984881,-122.677611,46.984881,152,1032,939,41,48288,2378.318848,94.4375,2283.881348,491,1674,1674,455,113760.8438,18292.15625,2262.012451,59,52723.88672,9418.025391,9418,46531
"Microtus oregoni",-122.688189,46.992119,-122.688189,46.992119,151,1026,935,41,48167,2367.53125,96.037498,2271.493652,488,1668,1668,453,114674.7578,18506.65039,2262.75,59,53551.71094,9321.28125,9321,47321
"Microtus oregoni",-122.6829,46.992119,-122.6829,46.992119,127,1034,938,41,48385,2378.274902,95.162498,2283.112305,491,1678,1678,455,113772.1016,18286.01953,2262.03125,59,52738.35156,9423.731445,9424,46648
"Microtus oregoni",-121.286838,48.663882,-121.286838,48.663882,185,1018,941,36,59779,2574.337402,-17.3375,2591.674805,325,1780,1780,277,199855.9219,33537.49219,4427.462402,62,96245.50781,16014.52539,16015,82392
"Microtus oregoni",-121.016667,47.1,-121.016667,47.1,1216,498,919,32,68360,2200.40625,-636.412476,2836.818848,-274,1382,1415,-317,155010.875,28723.91797,3024.512451,70,82316.99219,12809.8623,13226,71942
"Microtus oregoni",-121.383333,47.25,-121.383333,47.25,835,667,1044,38,58868,2296.256348,-442.325012,2738.581299,17,1450,1454,-32,167933.1094,28969.32422,3459.668945,63,82545.29688,13993.625,14258,73300
"Microtus oregoni",-121.2705,48.6675,-121.2705,48.6675,160,1013,923,35,59499,2566.643799,-16.387499,2583.03125,324,1771,1771,277,197338.5469,33716.11719,4140.774902,64,96458.08594,15513.25586,16461,82492
"Microtus oregoni",-122.3,43.2,-122.3,43.2,1689,496,1321,43,61078,2394.256348,-636.737488,3030.993896,-150,1342,1342,-191,159312.5625,26329.8125,2472.25,60,73578.24219,10922.16895,10922,66516
"Microtus oregoni",-123.9,44.5,-123.9,44.5,391,1077,865,43,40498,2195.449951,223.268738,1972.181152,631,1574,1639,599,255433.25,45655.11328,2266.699951,71,127766.6875,12444.78711,12901,118648
"Microtus oregoni",-123.8,44.5,-123.8,44.5,367,1058,1095,47,44143,2427.356201,129.868744,2297.487549,563,1604,1658,524,258475.7969,47425.94922,1991.650024,72,130502.2969,11970.0498,13087,121971
"Microtus oregoni",-123.866667,44.533333,-123.866667,44.533333,220,1050,1033,47,41867,2310.181152,151.149994,2159.03125,580,1562,1620,543,234476.4844,41829.23828,2170.162598,70,116237.8828,12131.0625,12369,107934
"Microtus oregoni",-123.9,45,-123.9,45,98,1064,906,47,36646,2186.25,260.918762,1925.331299,646,1518,1556,617,247398.9219,41265.01172,3703.706299,62,116182.8906,16850.38086,16984,106820
"Microtus oregoni",-123.53,43.76,-123.53,43.76,408,1180,1019,40,51566,2702.806152,168.412506,2534.393555,598,1848,1886,569,141332.75,25256.69922,1178.0625,69,69881.10938,7144.474609,7551,62801
"Microtus oregoni",-123.8,43.77,-123.8,43.77,129,1142,1147,47,45614,2586.050049,176.693756,2409.356201,629,1732,1757,595,210086.0938,37587.86719,1868.199951,69,104663.8359,11160.66211,11248,95066
"Microtus oregoni",-123.566667,44.283333,-123.566667,44.283333,834,909,944,37,54635,2430.643799,-68.775002,2499.418701,334,1615,1660,294,227999.5156,39483.66797,1648.481201,72,115674.875,10030.84961,11008,104298
"Microtus oregoni",-123.866667,44.55,-123.866667,44.55,304,1081,885,43,40091,2220.881348,195.737503,2025.143799,645,1568,1641,608,240845.375,43195.57422,2261.25,70,119944.9609,12210.96875,12734,111303
"Microtus oregoni",-123.916667,45.25,-123.916667,45.25,203,1006,1017,49,41504,2193.987549,119.300003,2074.6875,535,1486,1557,495,271316.25,46336.78125,3769.212646,66,130093.0156,16823.15625,17333,120705
"Microtus oregoni",-122.31,43.19,-122.31,43.19,1524,590,1338,44,61255,2496.662598,-541.181274,3037.84375,-57,1438,1438,-97,156665.4531,26216.31836,2472.981201,61,73194.00781,10716.75,10717,66133
"Microtus oregoni",-122.33,43.2,-122.33,43.2,1381,639,1350,44,60596,2536.456299,-503.043762,3039.5,-7,1475,1475,-42,153381.3281,26248.19922,2183.393799,64,73253.05469,9767.525391,9768,66698
"Microtus oregoni",-122.42,43.24,-122.42,43.24,1008,924,1406,47,54830,2742.4375,-213.6875,2956.125,331,1674,1674,303,133906.8281,22019.05078,2026.0625,59,61393.40234,9346.174805,9346,54894
"Microtus oregoni",-122.25,43.26,-122.25,43.26,1319,769,1388,45,59015,2672.306152,-388.84375,3061.149902,139,1575,1575,100,150160.2344,25980.3125,2096.731201,66,72811.54688,8924.6875,8925,66139
"Microtus oregoni",-122.27,43.32,-122.27,43.32,1221,829,1325,43,60244,2701.631348,-319.856262,3021.487549,184,1651,1651,146,161800.1719,27592.49414,2380.8125,64,77149.90625,10344.6377,10345,70797
"Microtus oregoni",-122.71,43.73,-122.71,43.73,556,1070,1233,44,55913,2756.693848,-13.174999,2769.868896,445,1792,1823,409,142778.375,22636.32422,1728.5625,58,64378.07422,9552.65625,9865,56647
"Microtus oregoni",-122.71,43.74,-122.71,43.74,677,1073,1252,44,55474,2766.143799,-22.487501,2788.631348,448,1786,1818,413,145196.6563,23055.71875,1800.28125,59,65674.63281,9526.262695,10046,57750
"Microtus oregoni",-123.28,44.52,-123.28,44.52,71,1150,1169,44,51479,2749.712402,124.693749,2625.018555,562,1820,1835,524,106869.1172,20480.64453,958.912476,71,54227.74219,5640.412598,5663,49944
"Microtus oregoni",-123.41,45.55,-123.41,45.55,875,791,802,35,51157,2138.899902,-89.800003,2228.699951,253,1447,1510,207,269636.25,48113.88672,2950.4375,70,134501.5,14798.59375,16043,123479
"Microtus oregoni",-123.49,45.57,-123.49,45.57,595,908,870,38,48610,2310.893799,36.362499,2274.53125,397,1543,1588,351,326449.4375,54747.70703,3536.012451,64,150127.7656,19009.04297,20581,145200
"Microtus oregoni",-123.3,45.57,-123.3,45.57,633,816,807,34,52786,2238.868652,-73.606255,2312.474854,247,1504,1545,202,198781.5938,35645.27344,1680.043701,72,100868.4375,9227.78125,10298,92806
"Microtus oregoni",-123.61,45.62,-123.61,45.62,677,947,949,39,50330,2419.699951,42.237499,2377.462402,410,1583,1648,363,365555.9688,61702.26563,3884.356445,69,176367.125,20890.20117,21462,166007
"Microtus oregoni",-122.241333,47.785333,-122.241333,47.785333,128,1058,952,41,48287,2406.606201,113.900002,2292.706299,512,1691,1692,475,102865.9766,15328.41211,2563.806152,52,45104.01172,10338.9873,10407,39362
"Microtus oregoni",-124.48112,42.818005,-124.48112,42.818005,21,1142,781,54,24704,1897.262451,459.03125,1438.231201,899,1483,1483,860,199048.1875,35440.28906,1577.237549,70,97220.51563,9078.413086,9078,91615
"Microtus pennsylvanicus",-114.26,47.37,-114.26,47.37,791,834,1286,36,79113,2930.131348,-611.849976,3541.981445,1226,37,1878,-159,35142.22656,5054.668945,1810.800049,34,13033.2627,6519.0625,9936,6592
"Microtus pennsylvanicus",-104.03,45.43,-104.03,45.43,987,711,1516,34,100279,3066.899902,-1351.275024,4418.174805,1736,-565,2026,-565,36373.19922,6668.737305,824.625,66,17971.01172,2520.518799,14375,2521
"Microtus pennsylvanicus",-104.06,45.57,-104.06,45.57,1038,722,1514,34,98975,3065.475098,-1307.043701,4372.518555,1732,-533,2023,-533,36571.36328,6897.662598,819.75,66,18007.375,2525.612549,14181,2526
"Microtus pennsylvanicus",-104.18,45.62,-104.18,45.62,1186,720,1436,34,93989,2952.306152,-1199.556274,4151.862305,1678,-446,1975,-446,39687.375,6853.737305,1095.331299,59,18438.5,3437.9375,14862,3438
"Microtus pennsylvanicus",-104.09,45.62,-104.09,45.62,1053,731,1458,34,97681,3032.518799,-1252.78125,4285.299805,1724,-500,2017,-500,37981.26172,6853.618652,913.300049,64,18398.34375,2823.068848,14734,2823
"Microtus pennsylvanicus",-104.04,45.62,-104.04,45.62,1025,718,1494,34,99087,3050.381348,-1309.106201,4359.487305,1728,-538,2019,-538,36567.17969,6809.212402,823.631226,66,18054.19922,2554.324951,14303,2554
"Microtus pennsylvanicus",-104.14,45.67,-104.14,45.67,1069,705,1465,34,98326,3006.306152,-1293.099976,4299.40625,1707,-539,2000,-539,37997.125,6860.893555,974.893738,62,18126.98828,3011.699951,14617,3012
"Microtus pennsylvanicus",-103.94,46.02,-103.94,46.02,867,659,1465,32,103940,3014.09375,-1470.125,4484.21875,1723,-681,2005,-681,37658.79297,7307.994141,946.65625,64,18079.34375,2916.243652,15186,2916
"Microtus pennsylvanicus",-108.42,45.17,-108.42,45.17,2257,489,1022,30,79905,2443.743652,-893.068726,3336.8125,321,-375,1588,-448,52442.86328,8844.53125,2118.149902,39,19763.86914,9379.71875,10809,9763
"Microtus pennsylvanicus",-108.54,45.21,-108.54,45.21,1762,651,1191,31,84497,2719.449951,-1040.018799,3759.46875,520,-282,1792,-379,44269.41797,7757.975098,1975.868774,41,17208.59961,7552.418457,9250,7960
"Microtus pennsylvanicus",-119.5108,47.4636,-119.5108,47.4636,347,1038,1250,34,86497,3118.643799,-541.056274,3659.700195,-23,2088,2148,-73,20500.46289,3336.59375,698.762512,44,8503.768555,2669.618652,3111,7550
"Microtus pennsylvanicus",-105.54,45.73,-105.54,45.73,979,759,1584,35,97744,3125.462402,-1322.206299,4447.668945,1260,-488,2042,-488,36178.03125,6417.637695,1111.925049,58,16653.98047,3483.462402,11913,3483
"Microtus pennsylvanicus",-104.0001,47.9883,-104.0001,47.9883,575,600,1449,30,112654,2996.731201,-1723.28125,4720.012695,1765,-903,2009,-903,35606.94531,6917.725098,665.549988,69,18320.34961,2580.875,16034,2581
"Microtus pennsylvanicus",-103.9702,47.9974,-103.9702,47.9974,579,600,1444,30,112696,2996.731201,-1715.150024,4711.881348,1764,-902,2011,-902,35982.80078,7032.568848,664.037476,68,18423.88086,2572.050049,16141,2572
"Microtus pennsylvanicus",-104.0247,47.9975,-104.0247,47.9975,575,596,1455,30,112324,2996.375,-1721.831299,4718.206055,1758,-902,2003,-902,35726.76172,6925.200195,666.087524,70,18499.13672,2488.956299,16051,2489
"Microtus pennsylvanicus",-104.0434,47.9991,-104.0434,47.9991,567,593,1457,30,112442,2995.631348,-1731.418701,4727.049805,1756,-907,2000,-907,35728.89844,6802.78125,667.706238,69,18379.64453,2489.243652,15928,2489
"Microtus pennsylvanicus",-103.9914,48.0151,-103.9914,48.0151,631,593,1431,30,111980,2982.600098,-1696.087524,4678.6875,1748,-894,2002,-894,35926.05078,7047.293945,663.012512,69,18444.20703,2574.318848,16267,2574
"Microtus pennsylvanicus",-111.59706,40.15717,-111.59706,40.15717,1417,1083,1472,36,88697,3342.050049,-696.28125,4038.331299,1038,2245,2245,-59,47342.6875,5203.706055,1749.5,28,14927.8252,6624.881348,6625,12559
"Microtus pennsylvanicus",-114.1851,48.3728,-114.1851,48.3728,936,641,1285,35,81852,2771.181152,-882.587524,3653.768555,1480,1222,1711,-397,49635.09766,6991.324707,2972.274902,28,16693.49219,9766.512695,14129,12401
"Microtus pennsylvanicus",-117.297452,48.572482,-117.297452,48.572482,786,671,1227,34,79296,2718.362549,-797.412476,3515.774902,-273,1650,1697,-330,75775.61719,10300.2627,3007.46875,34,28078.61719,10705.73145,13821,24988
"Microtus pennsylvanicus",-113.85135,47.74526,-113.85135,47.74526,1019,656,1229,35,78640,2710.71875,-789.793762,3500.512451,-260,1622,1694,-328,61596.875,6923.049805,3484.912354,22,18447.83789,12017.64941,14151,16528
"Microtus pennsylvanicus",-111.20983,46.50065,-111.20983,46.50065,1971,265,1331,37,77105,2278.756348,-1243.525024,3522.28125,596,1238,1302,-677,73923.60938,9097.450195,3831.231445,24,25124.30078,14323.84375,17298,16876
"Microtus pennsylvanicus",-110.89425,46.81784,-110.89425,46.81784,1779,360,1426,38,77416,2439.84375,-1236.59375,3676.4375,717,-592,1400,-592,53782.44922,7779.40625,2575.362549,36,20595.24219,9455.987305,16795,9456
"Microtus pennsylvanicus",-112.58479,46.23945,-112.58479,46.23945,2130,270,1263,36,75529,2259.137451,-1209.724976,3468.862305,564,288,1292,-632,63272.96875,9041.762695,4000.668701,27,22270.15039,12763.08105,15168,14378
"Microtus pennsylvanicus",-110.1576,44.86657,-110.1576,44.86657,2153,246,1665,40,84289,2547.012451,-1588.087524,4135.100098,1093,-259,1333,-836,37018.77344,4802.424805,1953.537476,27,12995.3623,6605.337402,12505,7202
"Microtus pennsylvanicus",-110.2499,44.89724,-110.2499,44.89724,1986,218,1754,41,85175,2573.824951,-1665.856201,4239.681152,1302,-674,1302,-899,32519.90039,4587.881348,1381.3125,36,12153.49414,5076.487305,12153,5589
"Microtus pennsylvanicus",-109.339682,47.000151,-109.339682,47.000151,1321,636,1419,36,84032,2762.662598,-1117.393799,3880.056396,1476,-412,1750,-412,49121.73828,8333.119141,1724.006226,51,21363.69922,6089.162598,18362,6089
"Microtus richardsoni",-109.05,42.81,-109.05,42.81,2843,138,1484,39,79744,2212.537598,-1573.462524,3786,1,1148,1214,-824,63490.78906,9378.724609,3263.918701,36,24747.94922,10776.48145,11131,12753
"Microtus richardsoni",-108.89,42.62,-108.89,42.62,2862,135,1335,37,76070,2081.800049,-1452.100098,3533.900146,-11,1110,1165,-776,75007.00781,9631.556641,3457.618652,30,26117.96289,11385,11433,20104
"Microtus richardsoni",-121.8114,46.75,-121.8114,46.75,853,691,1032,38,58186,2336.024902,-318.4375,2654.462402,48,1453,1470,6,211683.8125,32589.66797,4269.59375,55,95940.75,18793.40039,19533,85076
"Microtus richardsoni",-121.8128,46.7528,-121.8128,46.7528,911,683,1027,38,58322,2326.393799,-328.25,2654.643799,38,1446,1464,-5,207808.6875,32262.01953,3978.806152,57,95651.67969,18057.5,18101,84851
"Microtus richardsoni",-121.7578,46.7775,-121.7578,46.7775,1438,484,864,35,54870,1915.081299,-496.46875,2411.550049,-99,1202,1242,-142,264738,42688.74219,4557.912109,60,123310.7266,19484.15625,20796,112910
"Microtus richardsoni",-121.8244,46.9156,-121.8244,46.9156,1927,254,832,35,53671,1650.731201,-678.606262,2329.337402,-300,948,1013,-342,222232.5625,35455.54297,7155.818848,43,89290.94531,28879.125,30275,71212
"Microtus richardsoni",-122.5669,47.1625,-122.5669,47.1625,91,1064,934,40,48969,2412.643799,120.806252,2291.837646,515,1713,1713,479,104334.6953,16818.30078,2393.625,57,47871.79688,9215.994141,9216,41952
"Microtus richardsoni",-121.64,46.9028,-121.64,46.9028,1373,457,946,34,61423,2096.737549,-609.112488,2705.850098,-213,1261,1295,-263,184035.5938,30910.6875,3446.1875,65,89960.35156,13409.92578,13738,80723
"Microtus richardsoni",-120.6689,48.7208,-120.6689,48.7208,1884,175,906,33,63069,1725.600098,-984.393738,2709.993896,-521,1026,1026,-569,130570.9766,21513.22461,2818.262451,64,63947.71875,10603.19336,10603,56770
"Microtus richardsoni",-122.1767,44.2472,-122.1767,44.2472,869,1030,1316,43,59499,2898.662598,-94.743752,2993.40625,374,1824,1824,342,209801.0781,36301.89844,2118.537598,65,99277.9375,12757.8252,12758,90490
"Microtus richardsoni",-121.8612,44.4016,-121.8612,44.4016,1465,524,1131,39,59972,2283.831299,-568.181274,2852.012695,-114,1353,1353,-161,215050.125,35254.05078,2765.931152,64,102871.9375,14069.19922,14069,93777
"Microtus richardsoni",-123.4563,43.0146,-123.4563,43.0146,482,1161,1241,44,55687,2807.424805,44.125,2763.299805,529,1906,1907,507,108110.4375,20076.46875,838.243774,72,54496.16406,4570.418945,5477,50038
"Microtus richardsoni",-122.015304,46.10218,-122.015304,46.10218,417,926,1137,41,58128,2583.262451,-174.375,2757.637451,259,1678,1682,211,284646.8438,46318.48828,3747.175049,65,135805.0781,17825.53711,18687,127068
"Microtus richardsoni",-121.4731,46.696781,-121.4731,46.696781,1322,584,983,36,60881,2251.918701,-471.375,2723.293701,-74,1413,1413,-123,196846.0781,33999.02344,2853.899902,67,98368.39844,13246.51855,13247,88528
"Microtus richardsoni",-121.4731,46.707638,-121.4731,46.707638,1081,584,1015,36,60646,2271.131348,-478.15625,2749.287598,-69,1409,1409,-119,200118.4844,34348.82031,2958.768799,67,99620.51563,13576.38086,13576,89419
"Microtus richardsoni",-121.896965,46.739781,-121.896965,46.739781,664,777,1021,40,53594,2343.5,-201.856262,2545.356201,184,1490,1492,149,189656.7656,28986.64453,3932.574951,55,85653.26563,16879.46875,17327,75710
"Microtus richardsoni",-121.8289,46.754181,-121.8289,46.754181,1091,617,955,36,58406,2183.574951,-434.237488,2617.8125,-11,1380,1417,-64,212667.7188,32907.92578,4160.950195,56,97399.86719,18593.23242,18863,86550
"Microtus richardsoni",-121.75306,46.91361,-121.75306,46.91361,1783,266,896,37,55245,1690.662476,-720.325012,2410.987549,-313,1037,1037,-362,227556.3906,35504.42578,4923.0625,56,102914.2188,20591.66797,20592,93821
"Microtus richardsoni",-121.665,46.92,-121.665,46.92,2039,148,837,36,53011,1485.162476,-786.65625,2271.818848,-403,819,900,-447,193937.7813,30671.6875,3560.818848,61,91683.28125,16388.4375,16519,81618
"Microtus richardsoni",-121.9023,46.933919,-121.9023,46.933919,1207,630,864,37,51716,1967.4375,-328.59375,2296.03125,97,1357,1357,43,206367.6563,29420.67969,6289.612305,40,78531.96875,23726.20703,23726,68653
"Microtus richardsoni",-121.7656,46.9617,-121.7656,46.9617,1734,340,830,35,53220,1719.462524,-597.349976,2316.8125,-204,1034,1091,-255,210721.1875,30087.59961,5646.975098,46,87390.01563,23434.10547,23745,79253
"Microtus richardsoni",-121.8297,47.0403,-121.8297,47.0403,1583,336,839,36,52476,1668.224976,-606.625,2274.850098,-207,1074,1074,-250,214161.1875,29626.34961,5823.931152,40,84977.46875,27123.44336,27123,76039
"Microtus richardsoni",-111.01145,40.59385,-111.01145,40.59385,2585,367,1600,40,78696,2560.587402,-1358.287476,3918.875,-164,1424,1424,-589,77995.24219,8397.299805,3283.681152,28,24534.01172,11541.15625,11541,24092
"Microtus richardsoni",-110.92955,40.6862,-110.92955,40.6862,3099,84,1414,40,75450,2094.868652,-1436.699951,3531.568604,-804,1109,1109,-804,100182.6641,11436.6875,4458.475098,29,32839.03125,14571.93164,14572,32839
"Microtus richardsoni",-122.16,44.37,-122.16,44.37,1020,815,1052,39,57409,2482.631348,-179.59375,2662.225098,198,1611,1611,169,225416.4375,36133.15625,2411.037354,61,104174.2891,13648.58789,13649,93144
"Microtus richardsoni",-110.93083,40.68167,-110.93083,40.68167,3084,84,1414,40,75450,2094.868652,-1436.699951,3531.568604,-804,1109,1109,-804,100182.6641,11436.6875,4458.475098,29,32839.03125,14571.93164,14572,32839
"Microtus richardsoni",-110.9174,40.6907,-110.9174,40.6907,3154,-3,1477,41,73129,1981.662476,-1541.137451,3522.799805,-856,994,994,-856,104510.8281,11955.09375,4743.512695,29,34349.72656,15437.36914,15437,34350
"Microtus richardsoni",-110.5624,42.42475,-110.5624,42.42475,2421,175,1608,41,78005,2388.375,-1519.849976,3908.225098,-618,1207,1207,-786,58805.8125,8176.337402,2410.493652,36,20949.99414,8059.09375,8059,20726
"Microtus richardsoni",-111.4825,39.11639,-111.4825,39.11639,3057,234,1226,38,70158,2034.212524,-1182.056274,3216.268799,-499,1193,1193,-597,85835.69531,11230.66895,3060.662598,32,28389.97461,12436.86328,12437,26648
"Microtus richardsoni",-111.13611,39.534722,-111.13611,39.534722,2600,379,1323,37,75195,2314.206055,-1189.643799,3503.849854,-399,1395,1395,-532,65181.875,7658.524902,2715.862549,27,21513.27539,10129.625,10130,20463
"Microtus richardsoni",-107.86,44.81,-107.86,44.81,2751,63,1084,32,79953,1985.8125,-1352.162476,3337.975098,-38,1087,1145,-898,81300.11719,9681.112305,3081.774902,26,27058.6875,13929.96289,14462,20370
"Microtus richardsoni",-107.79,44.86,-107.79,44.86,2624,162,1117,33,76862,2054.712402,-1263.15625,3317.868652,24,1153,1219,-746,68742.82813,9041.806641,3537.506348,30,24579.79297,13187.16309,14115,13369
"Microtus richardsoni",-112.68546,44.36496,-112.68546,44.36496,2198,369,1220,32,89003,2488.237549,-1289.137451,3777.375,756,-738,1530,-738,50286.39844,6754.418945,2595.268799,30,18276.41797,8767.474609,14462,8767
"Microtus richardsoni",-111.83598,44.91356,-111.83598,44.91356,2780,-41,1068,32,77797,1842.387451,-1450.418701,3292.806152,-153,967,996,-984,98567.28125,11159.52539,5465.331055,22,32476.65039,17576.36914,19099,24572
"Microtus richardsoni",-109.970641,43.70568,-109.970641,43.70568,2550,85,1490,38,80600,2210.024902,-1634.875,3844.899902,-836,1150,1150,-917,66155.89063,7178.21875,3556.231201,22,20714.58203,11773.61914,11774,19422
"Microtus richardsoni",-109.753366,43.006457,-109.753366,43.006457,2861,192,1106,32,79938,2157.1875,-1224.412476,3381.600098,27,1291,1291,-743,64259.14844,7667.337402,3036.100098,20,19688.0625,11787.59961,11788,16577
"Microtus townsendii",-122.3889,47.7697,-122.3889,47.7697,38,1143,904,40,48426,2442.53125,211.712494,2230.818848,591,1777,1777,555,96646.60156,15182.96875,2068.800049,56,43484.30469,8686.012695,8686,38353
"Microtus townsendii",-122.6056,45.3575,-122.6056,45.3575,69,1271,1088,41,54912,2833.274902,219.84375,2613.431152,632,1984,1988,601,114326.0078,19350.07422,1760.168701,60,53324.69531,8551.28125,8708,49221
"Microtus townsendii",-122.6114,48.5128,-122.6114,48.5128,5,1068,832,40,44218,2247.231201,188.506241,2058.724854,564,1630,1641,523,68024.14063,10632.4502,2393.081299,47,29463.91211,8306.46875,8473,24692
"Microtus townsendii",-124.3726,43.1192,-124.3726,43.1192,70,1103,847,55,25356,1916.90625,389.024994,1527.881226,848,1458,1458,815,159333.7188,28572.55664,1085.75,70,78193.48438,7258.856445,7259,73693
"Microtus townsendii",-122.5692,45.4078,-122.5692,45.4078,41,1229,1072,41,54268,2758.375,186.84375,2571.53125,601,1932,1940,565,109165.4219,18424.875,1748.487549,60,50784.6875,8342.318359,8481,46617
"Microtus townsendii",-122.2042,47.7625,-122.2042,47.7625,30,1073,1033,43,48691,2473.231201,94.481247,2378.75,521,1711,1714,486,102930.6719,15091.02539,2553.75,51,44877.86719,10426.68164,10469,39430
"Microtus townsendii",-122.7389,48.5853,-122.7389,48.5853,0,1033,828,42,40888,2156.143799,216.550003,1939.59375,564,1557,1557,525,70609.71094,11011.78711,2249.731201,49,31056.94336,8298.068359,8298,26381
"Microtus townsendii",-121.8114,46.75,-121.8114,46.75,853,691,1032,38,58186,2336.024902,-318.4375,2654.462402,48,1453,1470,6,211683.8125,32589.66797,4269.59375,55,95940.75,18793.40039,19533,85076
"Microtus townsendii",-121.8128,46.7528,-121.8128,46.7528,911,683,1027,38,58322,2326.393799,-328.25,2654.643799,38,1446,1464,-5,207808.6875,32262.01953,3978.806152,57,95651.67969,18057.5,18101,84851
"Microtus townsendii",-124.1736,46.9269,-124.1736,46.9269,0,1008,754,46,33017,1870.037476,258.34375,1611.693726,641,1417,1444,601,193751.3594,29827.96289,3573.743896,59,88103.07813,14049.33789,15592,79725
"Microtus townsendii",-123.1297,48.5219,-123.1297,48.5219,261,959,730,34,47572,2178.543701,60.075001,2118.46875,427,1593,1593,399,80780.71875,13256.6875,1716.3125,61,39204.77344,7346.431152,7346,34299
"Microtus townsendii",-122.294775,46.847419,-122.294775,46.847419,374,1072,1047,41,51693,2592.118652,93.275002,2498.84375,495,1756,1756,461,96476.85938,13484.33789,2464.193848,46,39500.73047,9806.174805,9806,34365
