SPECIES,LONG_WGS84,LAT_WGS84
Urocitellus beldingi,-115.07,40.77
Urocitellus beldingi,-120.377779,39.818871
Urocitellus beldingi,-119.22669,38.255901
Urocitellus beldingi,-117.1625,39.25556
Urocitellus beldingi,-117.034396,39.395973
Urocitellus beldingi,-120.502493,41.23042
Urocitellus beldingi,-118.999614,37.630973
Urocitellus beldingi,-121.5833,44.0053
Urocitellus beldingi,-120.4269,44.3964
Urocitellus beldingi,-116.916578,38.666252
Urocitellus beldingi,-116.91917,38.69389
Urocitellus beldingi,-116.901178,38.677853
Urocitellus beldingi,-116.88243,38.69348
Urocitellus beldingi,-121.8453,43.6161
Urocitellus beldingi,-118.74535,37.436447
Urocitellus beldingi,-118.7565,37.408703
Urocitellus beldingi,-116.09871,41.94768
Urocitellus beldingi,-116.1094,42.1725
Urocitellus beldingi,-116.0819,42.1665
Urocitellus beldingi,-113.5219,42.3718
Urocitellus beldingi,-113.5772,42.3983
Urocitellus beldingi,-114.6323,42.2181
Urocitellus beldingi,-116.4534,43.1466
Urocitellus beldingi,-116.7535,43.2418
Urocitellus beldingi,-116.6671,43.3863
Urocitellus beldingi,-113.5606,42.2483
Urocitellus beldingi,-113.3683,42.2774
Urocitellus beldingi,-113.3417,42.1294
Urocitellus beldingi,-114.5543,42.2181
Urocitellus beldingi,-113.233,42.5778
Urocitellus beldingi,-114.23,41.96
Urocitellus beldingi,-114.5,41.9
Urocitellus beldingi,-116.04664,41.77714
Urocitellus beldingi,-119.945312,39.00466
Urocitellus beldingi,-115.4775,40.72806
Urocitellus beldingi,-117.16,39.59
Urocitellus beldingi,-116.9328,43.6178
Urocitellus beldingi,-117.57183,38.85144
Urocitellus beldingi,-118.6467,42.7372
Urocitellus beldingi,-121.513572,41.720553
Urocitellus beldingi,-119.33083,40.79889
Urocitellus beldingi,-119.98,41.99
Urocitellus beldingi,-116.28152,41.56791
Urocitellus beldingi,-118.3311,44.5781
Urocitellus beldingi,-118.569501,37.16509
Urocitellus beldingi,-119.636367,38.328895
Urocitellus beldingi,-120.9815,41.1932
Urocitellus beldingi,-122.9107,44.2042
Urocitellus beldingi,-120.4257,44.4709
Urocitellus beldingi,-117.9378,44.9117
Urocitellus beldingi,-119.33911,38.164119
Urocitellus beldingi,-120.6939,44.1008
Urocitellus beldingi,-120.299144,41.97664
Urocitellus columbianus,-116.9992,46.7325
Urocitellus columbianus,-118.3139,46.2997
Urocitellus columbianus,-117.8333,44.775
Urocitellus columbianus,-117.1917,45.0083
Urocitellus columbianus,-117.97139,46.32389
Urocitellus columbianus,-116.7686,46.7369
Urocitellus columbianus,-116.0881,43.7717
Urocitellus columbianus,-116.86,44.76
Urocitellus columbianus,-116.63,45.08
Urocitellus columbianus,-116.57,45.13
Urocitellus columbianus,-116.54,45.18
Urocitellus columbianus,-116.8667,44.7664
Urocitellus columbianus,-116.6367,45.0884
Urocitellus columbianus,-117.6017,46.475
Urocitellus columbianus,-114.2426,46.5121
Urocitellus columbianus,-116.8233,44.7674
Urocitellus columbianus,-115.9669,45.8311
Urocitellus columbianus,-115.7236,47.5169
Urocitellus columbianus,-114.3628,43.6808
Urocitellus columbianus,-112.0141,46.6013
Urocitellus columbianus,-114.8583,43.9153
Urocitellus columbianus,-113.6315,43.4797
Urocitellus columbianus,-112.8109,46.5236
Urocitellus columbianus,-118.3311,44.5781
Urocitellus columbianus,-119.45,49.0333
Urocitellus columbianus,-117.3669,45.2558
Urocitellus columbianus,-118.3872,46.0494
Urocitellus columbianus,-116.3344,45.5714
Urocitellus columbianus,-119.2361,48.3606
Urocitellus columbianus,-118.008404,46.067908
Urocitellus columbianus,-117.848296,46.0561
Urocitellus columbianus,-118.9805,45.264
Urocitellus elegans,-112.63,45.21
Urocitellus elegans,-112.63,45.24
Urocitellus elegans,-109.46535,41.52845
Urocitellus elegans,-105.56,40.34
Urocitellus elegans,-105.55,40.35
Urocitellus elegans,-105.58,40.33
Urocitellus elegans,-105.57,40.33
Urocitellus elegans,-113.7875,44.3203
Urocitellus elegans,-105.94,41.24
Urocitellus mollis,-120.7511,45.0039
Urocitellus mollis,-120.9381,47.1956
Urocitellus mollis,-117.84,37.8
Urocitellus mollis,-112.49,42.85
Urocitellus mollis,-112.08407,38.76531
Urocitellus mollis,-111.85081,38.95766
Urocitellus mollis,-113.01889,38.325
Urocitellus mollis,-113.01308,38.39496
Urocitellus mollis,-111.85583,39.22528
Urocitellus mollis,-112.03167,39.37167
Urocitellus mollis,-112.41028,40.36611
Urocitellus mollis,-112.63139,40.75556
Urocitellus mollis,-113.10556,41.74611
Urocitellus mollis,-120.058579,41.315561
Urocitellus mollis,-120.039427,41.315178
Urocitellus mollis,-113.09,37.67
Urocitellus mollis,-111.90491,40.3927
Urocitellus mollis,-112.45222,40.35528
Urocitellus richardsonii,-106.262502,40.1011
Urocitellus richardsonii,-106.291951,39.250812
Urocitellus richardsonii,-105.521118,40.377202
Urocitellus richardsonii,-106.14285,41.8991
Urocitellus richardsonii,-107.21056,39.402206
Urocitellus richardsonii,-112.6337,45.214
Urocitellus richardsonii,-111.0804,48.5096
Urocitellus richardsonii,-112.3836,44.2178
Urocitellus richardsonii,-116.1094,42.1725
Urocitellus richardsonii,-112.939,44.1808
Urocitellus richardsonii,-108.4582,41.2869
Urocitellus richardsonii,-108.91056,41.68694
Urocitellus richardsonii,-117.73472,40.98755
Urocitellus richardsonii,-117.69416,41.0038
Urocitellus richardsonii,-112.3486,44.6439
Urocitellus richardsonii,-111.7028,45.7014
Urocitellus richardsonii,-113.7875,44.3203
Urocitellus richardsonii,-117.55872,38.84119
Urocitellus richardsonii,-111.9512,44.3608
Urocitellus richardsonii,-112.2626,44.5272
Urocitellus richardsonii,-112.3053,44.5586
Urocitellus richardsonii,-111.9108,44.3319
Urocitellus richardsonii,-111.6887,45.5391
Urocitellus richardsonii,-111.7979,45.6412
Urocitellus richardsonii,-116.28152,41.56791
Urocitellus richardsonii,-111.0444,45.678
Urocitellus townsendii,-118.4342,41.5767
Urocitellus townsendii,-118.58694,41.66889
Urocitellus townsendii,-116.10306,40.71389
Urocitellus townsendii,-118.959868,37.887635
Urocitellus townsendii,-118.931272,37.927403
Urocitellus townsendii,-120.215032,40.302409
Urocitellus townsendii,-119.365392,41.266169
Urocitellus townsendii,-120.2937,43.9753
Urocitellus townsendii,-119.4764,46.2497
Urocitellus townsendii,-117.8333,44.775
Urocitellus townsendii,-118.739175,37.630655
Urocitellus townsendii,-120.5467,46.9967
Urocitellus townsendii,-117.48083,38.93389
Urocitellus townsendii,-112.93972,40.78556
Urocitellus townsendii,-117.912437,37.488987
Urocitellus townsendii,-118.05361,37.73806
Urocitellus townsendii,-117.80851,38.04424
Urocitellus townsendii,-118.07944,37.82444
Urocitellus townsendii,-117.84167,37.8
Urocitellus townsendii,-114.12194,39.02783
Urocitellus townsendii,-117.1143,38.96403
Urocitellus townsendii,-117.09056,39.20583
Urocitellus townsendii,-112.0978,40.25265
Urocitellus townsendii,-113.10556,41.74611
Urocitellus townsendii,-114.40688,37.79056
Urocitellus townsendii,-113.5961,42.6681
Urocitellus townsendii,-113.06672,37.67607
Urocitellus townsendii,-112.9092,42.8271
Urocitellus townsendii,-112.5978,43.1167
Urocitellus townsendii,-112.1868,43.2469
Urocitellus townsendii,-112.66,43.2976
Urocitellus townsendii,-113.2571,43.6059
Urocitellus townsendii,-112.9733,43.8423
Urocitellus townsendii,-112.8821,44.1398
Urocitellus townsendii,-116.5281,43.3466
Urocitellus townsendii,-116.4814,43.1671
Urocitellus townsendii,-113.3417,42.1294
Urocitellus townsendii,-113.233,42.5778
Urocitellus townsendii,-118.64389,40.06278
Urocitellus townsendii,-117.73472,40.98755
Urocitellus townsendii,-117.69416,41.0038
Urocitellus townsendii,-116.6671,43.3863
Urocitellus townsendii,-116.9619,44.0303
Urocitellus townsendii,-117.16,39.59
Urocitellus townsendii,-119.29709,40.7966
Urocitellus townsendii,-116.9619,44.0267
Urocitellus townsendii,-116.9328,43.6178
Urocitellus townsendii,-120.03184,40.15256
Urocitellus townsendii,-120.0224,40.15256
Urocitellus townsendii,-120.006859,40.247102
Urocitellus townsendii,-117.85167,39.28506
Urocitellus townsendii,-114.03222,38.93444
Urocitellus townsendii,-117.2372,44.0184
Urocitellus townsendii,-112.65194,39.28694
Urocitellus townsendii,-113.6764,42.6192
Urocitellus townsendii,-118.87556,39.53978
Urocitellus townsendii,-118.91526,39.55603
Urocitellus townsendii,-118.88879,39.53553
Urocitellus townsendii,-119.16194,38.98583
Xerospermophilus spilosoma,-109.8314,32.2528
Xerospermophilus spilosoma,-109.6128,32.1753
Xerospermophilus spilosoma,-112.8767,35.3256
Xerospermophilus spilosoma,-110.0972,31.4383
Xerospermophilus spilosoma,-109.1408,31.9136
Xerospermophilus spilosoma,-109.0898,31.9136
Xerospermophilus spilosoma,-111.5247,36.4125
Xerospermophilus spilosoma,-104.859729,38.302204
Xerospermophilus spilosoma,-103.894,30.588
Xerospermophilus spilosoma,-106.92243,34.262736
Xerospermophilus tereticaudus,-116.063568,33.574422
Xerospermophilus tereticaudus,-116.638,33.925
Xerospermophilus tereticaudus,-115.9668,32.7352
Xerospermophilus tereticaudus,-116.44,32.97
Xerospermophilus tereticaudus,-114.61333,34.84806
Xerospermophilus tereticaudus,-114.4577,32.8861
Xerospermophilus tereticaudus,-114.7186,33.3174
Xerospermophilus tereticaudus,-114.7057,32.7306
Xerospermophilus tereticaudus,-116.9774,34.926
Xerospermophilus tereticaudus,-114.935824,34.106973
Xerospermophilus tereticaudus,-114.592225,33.579538
Xerospermophilus tereticaudus,-116.8653,36.4572
Xerospermophilus tereticaudus,-116.878416,34.86333
Xerospermophilus tereticaudus,-115.3807,32.7286
Xerospermophilus tereticaudus,-115.3803,32.7561
Xerospermophilus tereticaudus,-116.533406,33.828361
Xerospermophilus tereticaudus,-111.4889,32.8511
Xerospermophilus tereticaudus,-116.448003,32.98861
Xerospermophilus tereticaudus,-110.73,32.25
Xerospermophilus tereticaudus,-116.175838,33.673314
Xerospermophilus tereticaudus,-111.72,33.98
Xerospermophilus tereticaudus,-114.3489,35.3108
Xerospermophilus tereticaudus,-115.8358,33.1128
Xerospermophilus tereticaudus,-112.9506,32.17
Xerospermophilus tereticaudus,-115.563031,33.511091
Xerospermophilus tereticaudus,-114.965099,33.605989
Xerospermophilus tereticaudus,-112.844151,31.871679
Xerospermophilus tereticaudus,-115.9236,34.9347
Xerospermophilus tereticaudus,-114.4932,32.8231
