presentAbsent,DRAINAGE_DENS,CV_TEMP
0,0.8265,1.5133
0,1.5592,1.66
0,0.0099,1.75
0,0.9486,1.8614
0,2.3046,1.8615
0,1.7244,1.6873
0,1.2837,1.68
0,2.1463,1.62
0,1.1353,1.72
0,2.3812,0
0,1.7609,1.8757
0,2.0034,1.73
0,1.4597,1.6432
0,2.7696,1.6823
0,1.4475,1.63
0,4.7619,1.8635
0,0.2744,1.735
0,2.3945,1.8271
0,0.8564,1.757
0,2.4751,1.8294
0,0.817,1.71
0,0.8593,1.65
0,1.4215,1.78
0,1.9035,1.57
0,2.013,1.8981
0,1.4738,1.7885
0,3.2395,1.6042
0,1.8401,1.57
0,6.1171,1.81
0,1.0763,1.9
0,2.2609,1.55
0,2.4257,1.8934
0,1.3589,1.54
0,1.2444,1.735
0,1.4275,1.79
0,2.2115,1.87
0,1.7466,1.8842
0,1.4409,1.6858
0,1.1489,1.79
0,1.3743,1.7389
0,1.9868,1.55
0,1.6628,1.66
0,1.4061,1.52
0,1.0359,1.72
0,0.9441,1.73
0,3.1581,1.5414
0,1.809,1.69
0,2.2226,1.6701
0,2.0616,1.7551
0,0.7881,1.53
0,1.7342,1.8037
0,1.8352,1.691
0,2.0182,1.7348
0,2.1033,1.7594
0,0.8731,1.6699
0,1.7153,1.8
0,1.9935,1.8982
0,2.193,1.63
0,1.946,1.7429
0,1.351,1.72
0,2.0347,1.91
0,3.149,1.56
0,1.8894,1.8423
0,2.0768,1.4514
0,1.4239,1.53
0,9.0791,1.9
0,2.2391,1.6304
0,2.031,1.6164
0,1.9642,1.57
0,0.803,1.8727
0,1.4799,1.65
0,1.8349,1.7352
0,2.0702,1.6301
0,1.9262,1.7974
0,1.7521,1.6565
0,1.7831,1.5711
0,1.9553,1.67
0,1.8112,1.5985
0,1.8328,1.8389
0,2.0902,1.8966
0,1.402,1.69
0,2.1751,1.8174
0,1.7726,1.59
0,2.1227,1.849
0,0.8081,1.57
0,2.3955,1.87
0,2.0155,1.63
0,2.783,1.8221
0,0.6287,1.81
0,2.2332,1.73
0,3.0594,1.72
0,1.3086,1.81
0,1.8786,1.71
0,0.6679,1.711
0,2.9731,1.76
0,4.0223,1.82
0,2.2127,1.7799
0,0.5655,1.7145
0,2.4954,1.7193
0,1.7502,1.49
0,0.3676,1.74
0,1.8138,1.51
0,1.7792,1.51
0,1.4241,1.59
0,0.7071,1.6795
0,2.0754,1.7
0,2.6714,1.56
0,1.4609,1.7736
0,2.2482,1.8578
0,1.9944,1.47
0,2.0355,1.7684
0,2.0939,1.733
0,1.8234,1.65
0,1.9316,1.4899
0,2.2364,1.8758
0,1.4698,1.57
0,1.805,1.58
0,2.1003,1.4697
0,1.7937,1.7674
0,2.0906,1.8753
0,1.8384,1.65
0,1.7213,1.8577
0,0.8309,1.8861
0,1.6827,1.51
0,1.5218,1.88
0,2.1337,1.8
0,1.785,1.53
0,2.2293,1.53
0,1.9487,1.7809
0,1.3667,1.62
0,3.691,1.7218
0,2.0928,1.8419
0,3.2694,1.7283
0,2.0121,1.5601
0,2.1648,1.9092
0,0.7732,1.67
0,1.1427,1.53
0,2.1751,1.7665
0,1.5269,1.8566
0,1.9669,1.8668
0,1.8524,1.5016
0,2.9772,1.81
0,2.7962,1.7475
0,1.7847,1.66
0,2.206,1.6094
0,1.6907,1.64
0,1.4015,1.6759
0,2.1315,1.6
0,0.8531,1.51
0,1.2585,1.8
0,2.2114,1.87
0,0.0351,1.82
0,2.056,1.6
0,2.8626,1.9046
0,2.9544,1.8623
0,1.0852,1.6521
0,0.3283,1.46
0,1.2712,1.81
0,0.8936,1.6022
0,1.7447,1.6639
0,1.0353,1.8
0,3.412,1.9266
0,0.4287,1.5
0,0.6181,1.67
0,10.8693,1.77
0,2.7458,1.8078
0,1.1302,1.4703
0,1.6295,1.8
0,1.5462,1.59
0,2.0841,1.642
0,3.6329,1.94
0,1.4331,1.6151
0,3.6707,1.84
0,4.5334,1.82
0,1.497,1.8
0,1.677,1.69
0,0.6794,1.6603
0,2.6967,1.8481
0,1.8341,1.6185
0,1.9424,1.5294
0,1.4222,1.79
0,1.5801,1.723
0,1.7651,1.62
0,1.8838,1.4998
0,1.6017,1.7301
0,1.9506,1.56
0,6.6689,1.58
0,2.7602,1.8663
0,1.92,1.6302
0,4.1575,1.88
0,1.8926,1.5771
0,1.5485,1.69
0,2.7115,1.4957
0,0.5456,1.71
0,2.4723,1.7195
0,1.1871,1.8
0,1.3675,1.59
0,2.237,1.52
0,1.944,1.81
0,1.7226,1.6745
0,0.9448,1.65
0,1.5001,1.49
0,1.8603,1.649
0,2.1202,1.8488
0,1.2567,1.7
0,1.2097,1.73
0,1.7782,1.6801
0,0.5293,1.8549
0,1.7211,1.4921
0,1.9724,0
0,3.006,1.5678
0,2.079,1.7897
0,2.3184,1.8602
0,0.3708,1.67
0,1.9913,1.81
0,1.9182,1.8286
0,1.2969,1.53
0,1.1237,1.79
0,1.9803,1.6642
0,1.5483,1.6109
0,1.7471,1.87
0,1.2669,1.8428
0,1.1398,1.81
0,1.917,1.8895
0,1.8866,1.69
0,0.3816,1.8
0,1.2467,1.7489
0,3.7301,1.76
0,0.4301,1.7202
0,1.8047,1.8064
0,0.0288,1.61
0,2.4567,1.65
0,1.6172,1.6958
0,19.0469,1.82
0,1.5771,1.65
0,2.5112,1.88
0,0.8459,1.7265
0,2.0347,1.5365
0,1.53,1.64
0,1.8273,1.643
0,1.9791,1.5799
0,1.8669,1.63
0,0.8594,1.6538
0,2.0151,1.49
0,1.6496,1.79
0,1.5744,1.64
0,1.7991,1.7075
0,1.4086,1.7002
0,1.4226,1.6692
0,0.8304,1.74
0,1.8283,1.53
0,1.9528,1.63
0,1.887,1.5314
0,1.592,1.83
0,1.2894,1.8665
0,1.7688,1.58
0,0.3027,1.71
0,2.0594,1.63
0,1.841,1.61
0,1.7384,1.74
0,0.9325,1.66
0,2.858,1.4487
0,2.3696,1.65
0,1.8958,1.67
0,1.6626,1.8377
0,1.3219,1.7388
0,0.891,1.6954
0,2.0089,1.47
0,1.72,1.649
0,1.1332,1.8
0,1.3962,1.57
0,1.9697,1.6
0,1.5081,1.7212
0,3.7518,1.79
0,2.5724,1.75
0,1.6238,1.73
0,1.6657,1.64
0,1.9884,1.4767
0,1.6637,1.55
0,1.6439,1.707
0,2.1578,1.7444
0,1.4249,1.58
0,0.9467,1.78
0,1.5663,1.65
0,1.9363,1.57
0,1.4675,1.64
0,1.8382,1.53
0,2.2809,1.68
0,2.1543,1.712
0,1.1022,1.47
0,2.2277,1.65
0,2.4145,1.81
0,1.6161,1.8887
0,1.2855,1.6053
0,0.9989,1.6029
0,1.4898,1.8451
0,1.9627,1.85
0,2.5099,1.8287
0,2.8357,1.8458
0,2.0015,1.87
0,1.3138,1.6319
0,1.6039,1.6113
0,1.4658,1.7398
0,1.3065,1.5327
0,1.4579,1.59
0,1.7848,1.64
0,1.819,1.81
0,2.4309,1.78
0,1.5137,1.6506
0,2.1174,1.6822
0,1.8158,1.7972
0,1.9313,1.6543
0,2.0036,1.77
0,1.2439,1.5701
0,0.9001,1.8263
0,1.9766,1.59
0,1.919,1.7287
0,1.0654,1.6059
0,1.3156,1.71
0,1.8374,1.68
0,2.1779,1.7594
0,15.663,1.81
0,2.4144,1.84
0,2.116,1.73
0,1.2016,1.7908
0,1.149,1.6679
0,1.3462,1.74
0,1.7319,1.67
0,2.4892,1.6799
0,1.9307,0
0,1.7709,1.64
0,1.3501,1.56
0,1.3656,1.66
0,1.983,1.75
0,1.8428,1.7586
0,0.3351,1.8524
0,1.2673,1.55
0,2.48,1.76
0,1.325,1.7287
0,1.768,1.68
0,2.369,1.5798
0,2.0195,1.7348
0,1.9873,1.67
0,0.4864,1.8302
0,2.6015,1.7052
0,2.1777,1.8114
0,2.5361,1.6266
0,1.4461,1.67
0,1.2744,1.62
0,0.7132,1.8442
0,2.0116,1.57
0,5.3951,1.8054
0,5.4178,1.69
0,5.3413,1.85
0,0.8554,1.508
0,1.3712,1.4797
0,2.6052,1.6305
0,1.5606,1.4598
0,1.9503,1.6732
0,2.1408,1.8553
0,2.6212,1.7597
0,0.9555,1.8818
0,2.0294,1.92
0,1.632,1.55
0,0.8964,1.63
0,1.826,1.64
0,2.8563,1.56
0,2.4882,1.65
0,4.2263,1.7706
0,2.3561,1.8596
0,2.2628,1.7374
0,1.0607,1.85
0,1.5823,1.8358
0,2.216,1.59
0,0.6321,1.59
0,1.6023,1.55
0,1.3579,0
0,1.422,1.61
0,0.1905,1.51
0,2.3056,1.86
0,2.0015,1.5
0,4.9086,1.81
0,2.1652,1.69
0,1.4205,1.8467
0,1.9893,1.603
0,1.9272,1.5
0,1.2931,1.6798
0,2.0245,1.8008
0,0.8197,1.78
0,1.5561,1.51
0,2.1417,1.5
0,2.4745,1.52
0,12.7781,1.77
0,2.3001,1.7976
0,1.3189,1.789
0,1.8024,1.75
0,1.9643,1.67
0,0.5867,1.5
0,0.4707,1.79
0,2.5836,1.88
0,1.514,1.8295
0,1.5257,1.59
0,1.0899,1.5341
0,0.9882,1.6438
0,2.0158,1.6152
0,0.5867,1.7749
0,0.5957,1.63
0,1.6421,1.7765
0,3.5864,1.7898
0,2.6256,1.72
0,0.5126,1.67
0,1.8399,1.67
0,1.243,1.4896
0,2.086,1.62
0,1.9482,1.64
0,1.7895,0
0,1.9076,1.53
0,1.5236,1.63
0,2.3601,1.6295
0,2.5272,1.54
0,2.2014,1.7973
0,2.1851,1.55
0,1.406,1.5337
0,2.1413,1.63
0,1.6844,1.64
0,2.127,1.6689
0,0.8065,1.74
0,3.4178,1.8443
0,1.7955,1.74
0,1.2469,1.8979
0,1.9821,1.6
0,1.9362,1.8616
0,1.4154,1.827
0,1.6518,1.7693
0,1.4103,1.66
0,2.4351,1.8361
0,1.8103,1.5
0,1.9697,1.6784
0,2.5457,1.68
0,1.3527,1.6705
0,1.8678,1.8395
0,3.3702,1.5804
0,2.1551,1.8356
0,2.1489,1.7883
0,1.2327,1.4984
0,2.9012,1.59
0,1.8532,1.49
0,2.0153,1.812
0,3.4299,1.57
0,1.5081,1.73
0,1.818,1.46
0,1.6092,1.5873
0,1.3154,1.8
0,1.9262,1.7596
0,2.241,1.7734
0,1.7993,1.7752
0,1.7013,1.6888
0,1.8086,1.74
0,1.8895,1.668
0,1.5609,1.7867
0,1.1841,1.62
0,1.1485,1.7226
0,1.8169,1.8264
0,2.54,1.68
0,1.9579,1.6541
0,0.697,1.91
0,1.5268,1.79
0,1.6849,1.8371
0,1.5938,1.8587
0,1.8965,1.5602
0,3.7738,1.8568
0,5.4061,1.74
0,1.0584,1.49
0,1.1255,1.6626
0,1.723,1.7707
0,1.8702,1.4815
0,4.2297,1.76
0,1.6393,1.58
0,2.5488,1.7962
0,1.1662,1.76
0,1.9425,1.8379
0,0.7249,1.6197
0,1.1887,1.54
0,1.9163,1.58
0,1.9644,1.65
0,1.961,1.49
0,1.5631,1.67
0,1.2996,1.67
0,2.351,1.81
0,1.613,1.75
0,1.9938,1.65
0,0.9873,1.69
0,2.113,1.5365
0,1.2402,1.72
0,1.1198,1.74
0,1.8821,1.68
0,0.9588,1.79
0,1.9685,1.67
0,1.2256,1.7
0,1.326,1.94
0,1.7101,1.5798
0,2.3266,1.8376
0,0.1621,1.7038
0,1.5714,1.6977
0,0.5183,1.6844
0,1.4191,1.9196
0,2.1392,1.6
0,0.4896,1.67
0,1.6908,1.66
0,1.8456,1.55
0,2.5972,1.88
0,0.3474,1.8684
0,1.8834,1.541
0,0.6071,1.81
0,1.9357,1.65
0,2.392,1.7852
0,1.7263,0
0,0.9805,1.64
0,2.3335,1.6838
0,0.9406,1.4868
0,2.2341,1.74
0,1.9983,1.8992
0,1.6772,1.72
0,1.4816,1.6
0,1.9162,1.4478
0,1.5801,1.6906
0,2.3954,1.5983
0,1.981,1.698
0,0.6144,1.58
0,0.6119,1.58
0,1.7703,1.8214
0,1.4128,1.68
0,3.9574,1.84
0,2.7151,1.87
0,1.7364,1.91
0,0.794,1.6364
0,1.7785,1.48
0,1.0604,1.7891
0,2.3359,1.62
0,1.4495,1.7449
0,1.6948,1.67
0,2.2217,1.7495
0,1.4302,1.66
0,1.5827,1.54
0,0.4211,1.7044
0,1.7967,1.656
0,1.8274,1.8247
0,1.4662,1.6883
0,1.7918,1.6915
0,0.5161,1.79
0,8.4349,1.79
0,2.2048,1.5
0,0.8269,1.83
0,2.3095,1.7407
0,0.7522,1.8845
0,1.9152,1.5301
0,1.7592,1.8685
0,2.0364,1.88
0,1.2691,1.5712
0,2.0035,1.8517
0,1.8861,1.6365
0,2.4872,1.57
0,2.0444,1.87
0,1.6479,1.4952
0,1.7109,1.7528
0,1.8635,1.7068
0,1.8174,1.6831
0,5.4096,1.5
0,1.4616,1.58
0,1.8319,1.64
0,2.2947,1.68
0,0.822,1.61
0,2.033,1.59
0,0.0857,1.86
0,1.9817,1.85
0,2.535,1.8832
0,0.8829,1.8
0,4.6695,1.81
0,1.9952,1.71
0,1.5757,1.864
0,1.7267,1.5407
0,2.0999,1.69
0,1.7618,1.7718
0,2.2588,1.65
0,2.144,1.8171
0,0.6659,1.53
0,2.1529,1.7777
0,1.7348,1.54
0,4.6859,1.7645
0,2.4523,1.74
0,3.0702,1.8149
0,2.0744,1.8465
0,1.5989,1.57
0,1.4068,1.6102
0,1.1666,1.9263
0,2.4991,1.7945
0,1.5372,1.8889
0,1.4829,1.6732
0,2.0441,1.5
0,2.0684,1.7388
0,1.5853,1.7132
0,1.2511,1.62
0,1.8841,1.6492
0,1.2192,1.65
0,3.2708,1.73
0,2.884,0
0,1.8961,1.8631
0,3.5958,1.81
0,2.4888,1.7037
0,1.2321,1.4894
0,1.881,1.54
0,2.0338,1.6524
0,0.9776,1.6628
0,1.3069,1.5906
0,1.2503,1.46
0,0.3757,1.8787
0,1.5166,1.79
0,1.4233,1.74
0,2.0835,1.68
0,2.2884,1.8638
0,1.3408,1.5396
0,1.31,1.62
0,1.4227,1.5716
0,1.0116,1.91
0,2.1333,1.74
0,2.1643,1.7
0,1.7129,1.68
0,1.9518,1.8795
0,3.1086,1.71
0,2.2998,1.8126
0,2.9673,1.7394
0,1.8669,1.69
0,2.0653,1.74
0,1.2036,1.6252
0,29.5993,1.76
0,1.1206,1.6534
0,2.2071,1.697
0,1.6778,1.8443
0,1.4835,1.67
0,2.5662,1.502
0,0.7603,1.5402
0,1.3273,1.6046
0,1.0658,1.56
0,1.1122,1.507
0,2.0001,1.67
0,1.5132,1.89
0,1.5207,1.58
0,1.6698,1.8
0,0.96,1.6
0,1.8665,1.6453
0,2.1593,1.66
0,1.9921,1.64
0,2.6576,1.77
0,2.1807,1.8783
0,3.2337,1.7084
0,1.2109,1.5608
0,1.0759,1.5733
0,1.7188,1.66
0,2.3485,1.63
0,1.0612,1.7501
0,1.7823,1.7443
0,1.6519,1.4626
0,2.7355,1.67
0,5.8201,1.75
0,1.8013,1.6704
0,1.0534,1.6748
0,1.6143,1.5124
0,1.8504,1.5002
0,2.93,1.7554
0,1.9256,1.7907
0,2.272,1.55
0,0.8399,1.7551
0,0.9974,1.81
0,1.4901,1.73
0,3.8211,1.58
0,3.1439,1.81
0,2.1275,1.6
0,1.2488,1.82
0,1.681,1.6365
0,2.2601,1.6901
0,1.7229,1.61
0,0.5932,1.8043
0,0.9279,1.594
0,2.0682,1.91
0,1.2202,1.68
0,2.0664,1.87
0,1.961,1.67
0,1.7002,1.7496
0,2.1164,1.67
0,1.5247,1.6042
0,1.6846,1.88
0,0.9864,1.72
0,3.053,1.71
0,1.6525,1.7373
0,1.0818,1.7291
0,0.9676,1.5714
0,2.3898,1.53
0,1.8041,1.5893
0,2.1337,1.92
0,2.7614,1.83
0,2.4538,1.78
0,1.5853,1.72
0,2.2196,1.69
0,1.0095,1.46
0,2.0257,1.6862
0,2.1401,1.62
0,2.7656,1.7265
0,1.585,1.6936
0,4.9047,1.8992
0,3.7272,1.84
0,3.5694,1.81
0,1.4405,1.73
0,2.2381,1.8704
0,2.014,1.8798
0,0.4887,1.54
0,1.7424,1.6276
0,24.5802,1.81
0,2.0598,1.71
0,1.3691,1.63
0,2.2548,1.8212
0,1.9873,1.58
0,1.5397,1.67
0,3.1686,1.65
0,1.1934,1.62
0,1.3698,1.651
0,1.0978,1.59
0,0.6629,1.7255
0,1.2005,1.6448
0,1.9805,1.6696
0,1.7332,1.6835
0,1.7973,1.68
0,1.8725,1.62
0,1.8497,1.69
0,1.836,1.8064
0,1.6293,1.5231
0,3.2969,1.5415
0,2.0886,1.67
0,1.0185,1.63
0,1.7194,1.8773
0,0.6612,1.8
0,1.2735,1.6812
0,1.5722,1.73
0,1.789,1.6867
0,1.8156,1.6604
0,1.7996,1.9
0,2.2677,1.6844
0,2.1552,1.8908
0,1.8875,1.8652
0,1.6909,1.64
0,1.9575,1.64
0,1.7421,1.4666
0,1.8807,1.7
0,1.0499,1.6826
0,2.5065,1.6834
0,1.827,1.7632
0,2.166,1.85
0,1.6154,1.8408
0,1.9854,1.7201
0,1.9032,1.5307
0,2.0623,1.58
0,1.9377,1.55
0,2.1655,1.65
0,1.0906,1.68
0,1.9929,1.91
0,1.9369,0
0,1.3973,1.6602
0,1.5224,1.63
0,0.6543,1.6503
0,2.0677,1.66
0,1.2742,1.8677
0,1.7467,1.51
0,1.8469,0
0,1.9047,1.6395
0,2.9444,1.69
0,1.7763,1.7224
0,0.9391,1.69
0,2.345,1.8185
0,2.1974,1.83
0,1.4813,1.88
0,1.449,1.47
0,2.3916,1.6817
0,1.8894,1.6645
0,2.2307,1.7564
0,1.0973,1.57
0,1.4584,1.75
0,11.4683,1.78
0,0.0532,1.7498
0,1.8027,1.92
0,1.8886,1.7099
0,2.8594,1.55
0,1.98,1.71
0,1.9285,1.83
0,1.2477,1.68
0,2.0603,1.82
0,2.4193,1.652
0,1.4021,1.72
0,2.3778,1.67
0,1.3365,1.65
0,1.7648,1.57
0,1.9279,1.64
0,2.1268,1.63
0,1.8629,1.61
0,17.5113,1.65
0,1.7461,1.6848
0,2.3274,1.8499
0,3.6193,1.5694
0,2.0194,1.68
0,1.0223,1.8616
0,2.0251,1.63
0,1.1233,1.81
0,1.7073,1.8498
0,1.2094,1.66
0,3.005,1.8572
0,2.088,1.8188
0,1.9552,1.8322
0,2.0846,1.6063
0,1.3571,1.77
0,1.8598,1.8333
0,2.1453,1.43
0,1.913,1.87
0,1.6327,1.7416
0,1.8017,1.8472
0,1.9092,1.6828
0,2.7005,1.7944
0,1.96,1.64
0,2.2178,1.4803
0,2.3963,1.54
0,1.0588,1.58
0,1.3885,1.84
0,1.2266,1.77
0,1.0965,1.73
0,2.1196,1.74
0,1.6489,1.5401
0,0.0488,1.8107
0,2.5304,0
0,8.9714,1.58
0,2.0064,1.7238
0,1.9938,1.7596
0,1.4989,1.7226
0,1.8498,1.8438
0,2.6209,1.6463
0,1.5006,1.858
0,1.1564,1.67
0,1.6283,1.88
0,1.6315,1.4906
0,2.553,1.89
0,2.8028,1.5054
0,1.9595,1.6559
0,1.515,1.6768
0,0.9783,1.78
0,1.7337,1.7736
0,0.209,1.81
0,1.1058,1.79
0,2.0412,1.4915
0,2.1651,1.85
0,2.7697,1.6433
0,1.3354,1.69
0,0.8546,1.69
0,1.4761,1.5277
0,1.6281,1.4986
0,1.2174,1.8677
0,1.827,1.746
0,0.8976,1.59
0,0.9587,1.8772
0,1.9994,1.6379
0,0.5421,1.7522
0,1.4096,1.66
0,1.6815,1.745
0,1.7472,1.88
0,1.7226,1.63
0,1.9735,1.7799
0,5.406,1.69
0,1.1987,1.65
0,1.1406,1.68
0,2.7094,1.6842
0,1.621,1.6838
0,1.7809,1.81
0,0.9843,1.8789
0,1.4276,1.63
0,2.4702,1.77
0,1.3308,1.858
0,1.0168,1.6
0,1.4483,1.8447
0,1.4176,1.65
0,1.5445,1.6835
0,0.6714,1.6108
0,2.1007,1.6989
0,2.7711,1.5117
0,2.2581,1.7497
0,0.3823,1.761
0,1.8751,1.66
0,1.2192,1.7873
0,1.2507,1.52
0,0.7863,1.7601
0,0.9883,1.8
0,1.1386,1.8432
0,1.8864,1.8695
0,1.5558,1.67
0,0.337,1.8027
0,1.9901,1.6802
0,8.846,1.81
0,1.5648,1.7644
0,2.0233,1.7053
0,1.1949,1.79
0,1.3926,1.73
0,2.5279,1.66
0,2.3424,1.7389
0,1.429,1.6706
0,1.7832,1.6121
0,1.2408,1.6
0,1.3842,1.55
0,1.525,1.61
0,0.8601,1.6741
0,1.8541,1.63
0,2.6525,1.62
0,2.3076,1.7338
0,1.5451,1.8198
0,1.7761,1.7219
0,3.8726,1.6455
0,1.923,1.58
0,2.0243,1.7704
0,2.3809,1.46
0,2.3972,0
0,0.4059,1.6617
0,8.7877,1.8098
0,0.2167,1.75
0,1.9984,1.5112
0,1.0857,1.8346
0,1.9034,1.59
0,1.3589,1.48
0,2.1288,1.4791
0,1.5979,1.658
0,1.3686,1.75
0,0.9639,1.7392
0,1.0896,1.54
0,2,1.7794
0,1.9068,1.7662
0,2.2568,1.64
0,0.7562,1.7037
0,1.7718,1.68
0,3.4133,1.8636
0,1.5854,1.6682
0,0.9771,1.83
0,1.9671,1.92
0,2.4606,1.8216
0,1.5743,1.65
0,1.5324,1.6913
0,1.3799,1.5938
0,1.7966,1.8499
0,1.5375,1.65
0,0.7988,1.5069
0,2.7131,1.8
0,0.4448,1.6443
0,1.2574,1.7443
0,1.8074,1.7183
0,2.7191,1.7094
0,1.1475,1.6979
0,0.9116,1.74
0,2.1555,1.8029
0,1.3891,1.81
0,0.6425,1.81
0,0.9011,1.62
0,1.4652,1.848
0,1.1838,1.69
0,2.0697,1.6986
0,1.5306,1.7
0,2.8415,1.9081
0,1.5693,1.63
0,2.0526,1.6543
0,1.3974,1.76
0,2.3251,1.9
0,1.7163,1.64
0,0.521,1.66
0,0.9396,1.82
0,2.738,1.57
0,1.5337,1.82
0,6.0508,1.85
0,3.1129,0
0,1.8889,1.7651
0,1.5763,1.6805
0,1.8688,1.67
0,2.6528,1.82
0,2.0813,1.824
0,2.6666,1.65
0,1.9188,1.717
0,1.925,1.76
0,1.8727,1.6788
0,1.2914,1.76
0,0.7088,1.6373
0,0.4344,1.9183
0,1.5395,1.7579
0,1.1376,0
0,2.1611,1.63
0,1.62,1.5347
0,13.2469,1.84
0,1.6909,1.52
0,1.1422,1.61
0,1.2255,1.6898
0,1.4505,1.6796
0,2.0698,1.86
0,1.6269,1.6
0,0.5585,1.6998
0,0.4473,1.91
0,1.6137,1.7482
0,2.0698,1.7414
0,2.7398,1.7896
0,2.4723,1.91
0,1.3223,1.81
0,2.1212,1.92
0,1.3886,1.64
0,1.1478,1.8298
0,1.8104,1.5587
0,0.9283,1.6202
0,2.0114,1.87
0,0.3956,1.6586
0,3.423,1.64
0,3.0306,1.8125
0,1.4032,1.6812
0,1.62,1.6289
0,11.7568,1.77
0,1.815,1.69
0,2.3798,1.86
0,4.7037,1.76
0,2.2204,1.8743
0,1.8994,1.759
0,1.5312,1.82
0,1.9613,1.69
0,1.2534,1.7436
0,1.8941,1.5823
0,10.4415,1.77
0,1.3702,1.686
0,1.9083,1.59
0,1.9839,1.6
0,0.6829,1.6605
0,0.7919,1.6101
0,1.8232,1.69
0,2.2889,1.7112
0,1.3356,1.48
0,1.5632,1.55
0,1.0561,1.7987
0,2.1901,1.673
0,2.7311,1.7101
0,0.2131,1.8
0,1.1822,1.6161
0,1.9939,1.5725
0,2.2004,1.68
0,1.0169,1.62
0,0.2227,1.82
0,1.1297,1.55
0,2.0998,0
0,1.1788,1.64
0,1.7726,1.508
0,1.8336,1.4279
0,1.6482,1.79
0,2.8508,1.7982
0,3.2244,1.698
0,0.0427,1.79
0,2.3155,1.55
0,2.0675,1.8432
0,1.5549,1.57
0,2.0953,1.7
0,1.0446,1.6769
0,1.2399,1.6
0,2.0619,1.92
0,1.896,1.7126
0,2.6036,1.8349
0,1.8429,1.88
0,2.4432,1.8591
0,1.2627,1.66
0,1.6079,1.74
0,1.3672,1.8048
0,2.1531,1.62
0,2.07,1.65
0,1.5904,1.7026
0,4.7455,1.8598
0,1.2304,0
0,2.016,1.486
0,1.334,1.55
0,2.1808,1.85
0,2.7155,1.48
0,1.3374,1.53
0,1.9885,1.8197
0,1.3062,1.6922
0,1.8249,1.6866
0,2.5939,1.63
0,1.6437,1.8762
0,0.5323,1.66
0,0.7952,1.69
0,1.3892,1.89
0,0.3543,1.61
0,2.5681,1.8164
0,2.007,1.88
0,1.0232,1.6498
0,1.34,1.46
0,1.9114,1.7385
0,2.0721,1.8703
0,1.7199,1.56
0,1.2434,1.49
0,1.5373,1.908
0,2.0479,1.48
0,0.6687,1.62
0,2.146,1.68
0,0.8638,1.61
0,0.9631,1.61
0,1.9993,1.71
0,1.4137,1.76
0,1.8279,1.7386
0,2.3381,1.81
0,1.5726,1.7329
0,1.7246,1.6988
0,2.8407,1.7833
0,0.7035,1.72
0,1.384,1.57
0,2.0098,1.78
0,1.9212,1.8117
0,2.4178,1.68
0,1.2459,1.54
0,2.3792,1.6958
0,1.3929,1.69
0,10.5682,1.81
0,1.5743,1.8502
0,1.6188,1.59
0,1.1618,1.7002
0,5.1517,1.78
0,0.3191,1.72
0,2.0071,1.88
0,1.2427,1.6796
0,1.5482,1.678
0,1.8054,1.69
0,1.972,1.63
0,1.1488,1.71
0,1.2867,1.6718
0,1.9843,1.67
0,4.2209,1.68
0,2.1438,1.6299
0,1.8832,1.714
0,1.9209,1.8418
0,2.0726,1.6257
0,2.5908,1.63
0,4.6889,1.88
0,1.5241,1.7195
0,2.3612,1.62
0,2.2739,1.81
0,1.5924,1.66
0,0.3754,1.9246
0,1.2559,1.63
0,1.9438,1.7974
0,2.1641,1.72
0,1.9373,1.4855
0,1.9404,1.6192
0,1.7635,1.6902
0,2.047,1.8698
0,1.8954,1.7493
0,1.5934,1.5691
0,1.1096,1.65
0,0.3378,1.75
0,0.486,1.75
0,1.7074,1.5738
0,1.2038,1.6078
0,1.3103,1.9294
0,2.0588,1.4611
0,1.8452,1.65
0,1.5933,1.6572
0,2.0417,1.7408
0,0.999,1.72
0,1.5402,1.7221
0,1.5822,1.8193
0,3.2462,1.58
0,2.016,1.7376
0,2.1076,1.7041
0,1.379,1.8552
0,2.8459,1.78
0,1.3298,1.63
0,1.3449,1.7499
0,2.2234,1.63
0,1.7263,1.6845
0,1.4044,1.7662
0,2.6949,1.72
0,0.6236,1.456
0,2.0267,1.81
0,1.6817,1.8182
0,2.3939,1.8302
0,1.9626,1.91
0,1.3074,1.8117
0,2.8321,1.9129
0,2.0029,1.83
0,1.7318,1.87
0,1.9559,1.8624
0,0.4999,1.89
0,1.588,1.6727
0,2.2744,1.8599
0,1.3881,1.55
0,1.4707,1.5
0,1.4764,1.5912
0,1.2444,1.7
0,1.979,1.6888
0,1.9889,1.8721
0,1.4673,1.52
0,1.9356,1.55
0,1.7085,1.78
0,1.204,1.75
0,1.7572,1.715
0,1.8954,1.68
0,1.9866,1.77
0,1.8312,1.8398
0,1.0282,1.7493
0,2.0495,1.86
0,3.0521,1.63
0,1.3397,1.7995
0,2.38,1.71
0,1.8124,1.7093
0,1.2616,1.7028
0,3.4491,1.57
0,1.9622,1.92
0,1.6653,1.46
0,1.9831,1.4944
0,2.4784,1.77
0,1.9136,1.6522
0,3.2817,1.6791
0,0.8019,1.75
0,1.4142,1.8194
0,2.0255,1.58
0,1.3138,1.7483
0,2.707,1.63
0,0.4729,1.84
0,1.9525,1.53
0,1.8682,1.8
0,1.7965,1.82
0,1.6509,1.8457
0,1.4185,1.6
0,1.3871,1.8996
0,1.4874,1.74
0,1.5359,1.81
0,1.932,1.72
0,2.3552,1.74
0,2.0106,1.66
