SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Urocitellus beldingi,-119.05,43.58,1971,760,1534,40,77977,2946.774902,-848.918762,3795.693604,-160,1739,1787,-225,27123.21875,3721.012451,1028.049927,38,10000.5127,3375.462402,3691,9440
Urocitellus beldingi,-121.12354,41.76184,1972,819,1552,42,71978,2963.850098,-674.456238,3638.306396,15,1759,1778,-54,36863.09375,4774.287598,825.862488,41,13028.10645,3568.40625,4230,11928
Urocitellus beldingi,-113.79,42.53,1972,903,1421,37,83037,3078.71875,-722.931274,3801.649902,862,1927,1997,-154,25299.53125,3188.75,835.306274,33,8162.46875,3365.024902,3810,7446
Urocitellus beldingi,-119.5276,45.3329,1973,951,1318,40,66936,2900.537598,-381.03125,3281.568848,861,1817,1845,126,36542.03125,4319.018555,876.256226,37,11952.875,3829.706299,5196,10455
Urocitellus beldingi,-119.5567,45.3533,1973,1010,1321,40,67281,2961.800049,-325.806244,3287.606201,930,1876,1909,179,35729.28906,4264.537598,803.618713,38,11749.16211,3589.90625,4867,10260
Urocitellus beldingi,-118.73,37.45,1973,287,1358,44,60575,1960.768799,-1100.706299,3061.475098,-408,1106,1106,-408,50516.98047,9168.681641,1109.737549,68,24367.21289,3481.962646,3482,24367
Urocitellus beldingi,-119.037669,38.232356,1979,359,1656,47,65301,2326.581299,-1148,3474.581299,-402,935,1233,-402,37211.60547,5501.25,1430.925049,48,15506.75,4769.96875,5129,15507
Urocitellus beldingi,-120.6947,42.2291,1979,751,1502,43,68518,2818.412598,-666.424988,3484.837646,-2,1658,1670,-65,44702.01953,6477.512695,1119.5,47,17615.78711,4223.8125,4646,17038
Urocitellus beldingi,-121.0572,43.4947,1982,640,1807,48,65251,2863.949951,-884.087524,3748.037598,-109,1482,1522,-147,29865.68164,4189.893555,1413.53125,38,11499.15625,4486.762695,4748,10426
Urocitellus beldingi,-119.3694,44.8194,1982,938,1487,42,69751,3046.512451,-463.943726,3510.456055,132,1843,1870,88,40700.91797,5209.131348,1439.400024,37,14476.93164,4780.168945,6388,12728
Urocitellus beldingi,-121.0625,43.3714,1982,684,1853,48,66584,2934.024902,-864.96875,3798.993652,-81,1542,1584,-113,28737.6875,4104.475098,1336,36,10780.7627,4161.087402,4684,9845
Urocitellus beldingi,-111.58405,40.61525,1992,322,1284,37,76479,2276.743652,-1183.262451,3460.006104,-464,1367,1367,-580,103379.6953,13211.53711,3753.381348,38,36830.60156,12079.05078,12079,35400
Urocitellus beldingi,-117.283333,45.426389,1995,632,1547,42,72322,2734.987549,-905.5625,3640.550049,971,1522,1572,-297,36027.14844,4968.65625,1981.943726,30,13134.4375,6984.59375,9246,7409
Urocitellus beldingi,-117.283333,45.433333,1995,642,1551,42,72692,2756.350098,-895.025024,3651.375,983,1539,1589,-289,35703.85547,5061.481445,1877.275024,31,13134.83203,6979.193848,9335,7200
Urocitellus beldingi,-121.346917,40.360667,2002,752,1570,45,65745,2779.587402,-705.356262,3484.943604,-50,1601,1622,-50,99694.17188,17304.125,1108,74,50140.91797,4488.649902,4709,50141
Urocitellus beldingi,-118.7543,41.6785,2007,479,1128,35,71706,2414.393799,-795.9375,3210.331299,291,1432,1446,-354,49053.40625,6446.1875,1000.3125,43,17090.14453,5044.100098,5632,15884
Urocitellus beldingi,-120.4941,44.4129,2007,684,1483,43,67416,2746.649902,-666.231262,3412.881104,-87,1571,1579,-134,44676.73047,6554.856445,1608.693726,41,18081.55078,5717.106445,6295,16340
Urocitellus beldingi,-119.065834,37.794643,2010,579,1681,48,63848,2491.518799,-1005.268799,3496.787598,-189,1430,1430,-189,54699.45703,9933.962891,1057.518799,74,28669.85547,3621.518799,3622,28670
Urocitellus beldingi,-120.098081,38.906268,2010,352,1080,39,59661,1901.056274,-823.2999878,2724.356201,-304,1161,1165,-304,159084.2188,28642.03125,1174.106201,76,78865.78125,5380.212402,6434,78866
Urocitellus beldingi,-120.72571,40.55894,2010,662,1291,40,66941,2573.6875,-643.375,3217.0625,-91,1562,1575,-91,74451,14720.0625,642.8187256,81,42261.27344,3733.912598,3761,42261
Urocitellus beldingi,-122.15363,41.65006,2010,865,1255,39,68038,2751.600098,-421.9750061,3173.575195,108,1769,1769,66,49419.85156,7287.518555,1146.143799,48,19886.76953,4484.743652,4485,18760
Urocitellus beldingi,-118.59486,37.24442,2010,592,1410,44,62552,2349.612549,-818.450012,3168.0625,-122,1444,1444,-122,34935.63672,5845.962402,915.556274,59,15953.5127,3488.049805,3488,15954
Urocitellus beldingi,-119.15025,38.01548,2010,827,1673,45,71579,2884.193848,-791.193726,3675.387695,-80,1756,1756,-80,36491.99219,6375.912598,837.193726,66,17765.94922,3482.162598,3482,17766
Urocitellus brunneus,-116.66,44.98,1972,696,1316,36,77438,2846.193848,-756.799988,3602.993896,-179,1695,1717,-266,68275.94531,9578.65625,2148.3125,42,26259.89453,7394.393555,8873,25016
Urocitellus brunneus,-116.2933,45.0076,1981,581,1645,40,83190,2917.912598,-1174.162476,4092.075195,-390,1595,1655,-509,62828.64453,9065.956055,1930.474976,41,24096.49414,7071.043457,8506,23204
Urocitellus brunneus,-116.6278,44.8829,1983,695,1336,36,78908,2865.524902,-778.950012,3644.474854,-211,1702,1730,-290,80018.51563,12241.2998,1834.762451,50,33216.86328,6991.6875,8389,31529
Urocitellus brunneus,-116.5248,44.031,1987,1002,1508,38,83963,3279.068848,-644.125,3923.193848,-9,2029,2103,-71,38743.13672,5371.256348,773.512512,47,15311.25,3474.300049,3851,14345
Urocitellus brunneus,-116.5651,44.9409,1987,650,1258,35,77264,2723.518799,-794.331238,3517.850098,-228,1669,1681,-283,90392.04688,14093.89453,2151.693848,51,37850.82813,7976.9375,9262,35973
Urocitellus brunneus,-116.7481,43.8078,1989,1077,1457,37,84042,3294.199951,-548.268738,3842.46875,58,2097,2177,0,27758.89453,3624.96875,672.724976,41,10160.27539,2993.131104,3361,9492
Urocitellus brunneus,-116.7119,45.0244,1990,719,1110,32,78522,2737.5625,-706,3443.5625,-165,1760,1763,-229,74117.51563,11126.74414,1988.8125,46,29403.98047,7303.443848,8800,28517
Urocitellus brunneus,-116.8413,44.0261,1990,1083,1483,37,87785,3370.84375,-608.775024,3979.618652,17,2141,2230,-49,27168.08203,4093.318848,659.012512,46,10994.63086,2572.587646,3202,10308
Urocitellus canus,-116.96,44.02,1972,1089,1485,36,89743,3433.012451,-607.356262,4040.368652,0,2173,2265,-62,24737.57422,3832.006348,657.25,46,10067.1123,2467.074951,3099,9333
Urocitellus canus,-117.23,43.98,1974,1043,1543,37,89393,3434.831299,-673.71875,4108.549805,-43,2115,2221,-98,25567.57422,3492.518799,827.106262,38,9388.28125,3159.018799,3660,8934
Urocitellus canus,-119.88,41.45,1977,687,1477,41,71667,2791.412598,-773.424988,3564.837646,-85,1639,1658,-158,32843.91406,4076.568848,738.487488,40,11609.875,3421.5625,4239,10451
Urocitellus columbianus,-112.01,45.67,1970,300,1228,36,75379,2256.712402,-1134.493774,3391.206055,596,-600,1321,-600,72908.53125,10270.26855,3923.574951,36,28178.65039,12883.19434,16552,12883
Urocitellus columbianus,-118.5264,45.9622,1971,1170,1303,37,74426,3184.931152,-245.493744,3430.424805,281,2095,2155,233,36703.89453,4594.3125,1034.943726,38,13483.26855,4003.368652,4901,12235
Urocitellus columbianus,-118.6711,46.04,1971,1167,1353,38,75893,3216.90625,-258.193756,3475.100098,264,2102,2169,209,28921.41211,3722.475098,777.768738,40,10955.8252,3092.725098,3827,9893
Urocitellus columbianus,-116.6456,46.5997,1971,847,1263,37,74238,2881.056152,-509.868744,3390.924805,-20,1793,1829,-70,66494.20313,8663.71875,2276.6875,40,25705.98828,7719.618652,9129,23555
Urocitellus columbianus,-112.08,45.87,1971,744,1595,40,80718,2987.806152,-946.5625,3934.368652,1577,-273,1809,-273,27877.97461,4927.28125,550.987488,64,12961.85547,1911.793701,11816,1912
Urocitellus columbianus,-116.67,45.02,1972,704,1294,35,77814,2846.368652,-748.112488,3594.481201,-174,1717,1730,-257,69232.95313,10213.54395,1999.300049,44,26801.38281,7156.793945,8640,26018
Urocitellus columbianus,-116.63,45.08,1972,630,1262,35,75932,2724.65625,-806.950012,3531.606201,-231,1613,1642,-298,82449.75781,12194.28711,2015.268799,48,33890.47656,7644.625,9114,32348
Urocitellus columbianus,-111.78,45.71,1972,692,1428,37,81593,2829.831299,-988.34375,3818.175049,1075,-334,1770,-334,37193.13281,6432.8125,1052.974976,56,16670.63086,3247.112305,12586,3247
Urocitellus columbianus,-111.74,45.72,1973,701,1408,36,81972,2840.643799,-977.037476,3817.681152,1081,-327,1784,-327,36799.75,6422.912598,1052.099976,56,16625.60547,3228.287598,12371,3228
Urocitellus columbianus,-111.73,45.72,1973,706,1421,37,81914,2850.587402,-984.40625,3834.993652,1088,-326,1786,-326,37276.02344,6640.243652,1048.78125,57,16936.91211,3227.793701,12358,3228
Urocitellus columbianus,-115.51,46.08,1973,917,1316,37,76422,3067.362305,-482.825012,3550.187256,15,1874,1928,-35,94387.74219,11614.75,2807.662598,36,33596.52344,11110.9502,13626,30251
Urocitellus columbianus,-117.8397,46.0619,1974,519,886,31,67171,2195,-628.068726,2823.068848,-220,1443,1443,-260,151531,24619.5625,2705.699951,64,73392.92188,10376.5127,10377,65208
Urocitellus columbianus,-117.81,46.1644,1974,780,1097,35,69110,2608.737549,-500.262512,3109,-3,1683,1698,-65,113289.8281,17373.68164,2194.368652,57,51439.71875,8693.53125,9924,45892
Urocitellus columbianus,-117.793771,46.287705,1974,888,980,32,69914,2644.03125,-351.149994,2995.181152,111,1820,1823,57,93788.64844,13287.0498,1948.212524,49,38980.8125,8355.556641,9530,35069
Urocitellus columbianus,-118.334788,46.2997,1974,1169,1224,35,75969,3190.506348,-220.949997,3411.456299,264,2125,2170,217,42160.88281,5551.293945,1175.487549,41,15881.40039,4387.543945,5236,14185
Urocitellus columbianus,-111.8,45.61,1974,616,1377,37,79718,2689.506348,-1004,3693.506348,977,-371,1676,-371,43422.96094,7408.606445,1409.675049,51,18857.27539,4339.243652,13767,4339
Urocitellus columbianus,-111.77,45.71,1974,696,1423,37,81643,2829.96875,-988.487488,3818.456299,1077,-331,1773,-331,37062.96875,6434.200195,1053.65625,56,16662.625,3237.125,12481,3237
Urocitellus columbianus,-117.1989,45.3137,1975,608,1296,37,74323,2559.268799,-904.918762,3464.1875,877,-150,1577,-321,49275.95703,6598.018555,2599.425049,26,17248.69336,10102.5752,12672,10371
Urocitellus columbianus,-118.5847,46.0564,1975,1159,1344,39,74802,3197.368652,-240.800003,3438.168701,269,2089,2149,218,33573.96094,4191.543945,1034.181274,38,12136.23145,3709.443848,4514,11176
Urocitellus columbianus,-113.3648,45.595,1975,240,1580,39,83651,2511.25,-1487.574951,3998.824951,661,-839,1329,-839,34673.63281,4806.337402,1719.425049,32,12832.0625,5962.443848,10485,5962
Urocitellus columbianus,-113.3529,45.602,1975,223,1622,40,83872,2521.274902,-1521.556274,4042.831055,649,-855,1316,-855,36275.17969,4987.174805,1909.03125,31,13324.89941,6534.793945,10669,6535
Urocitellus columbianus,-113.3748,45.6023,1975,224,1665,40,83957,2541.431152,-1557.112549,4098.543945,1082,-864,1314,-864,32360.34961,4646.506348,1525.106201,35,12271.8877,5290.106445,10393,5290
Urocitellus columbianus,-113.3531,45.6311,1975,249,1244,36,73814,2250.131348,-1150.125,3400.256348,544,-648,1240,-648,47459.42578,6367.743652,2955.887451,26,16809.94336,9508.1875,12587,9508
Urocitellus columbianus,-113.375,45.6317,1975,264,1364,36,82024,2420.75,-1278.9375,3699.6875,638,-775,1339,-775,36592.88281,4996.181152,1914.9375,30,13312.63086,6532.975098,10685,6533
Urocitellus columbianus,-113.4,45.36,1975,253,1515,39,80595,2429.112549,-1404.006226,3833.118652,632,-763,1313,-763,30267.72461,4419.818848,1492,33,11095.90625,5179.231445,9707,5179
Urocitellus columbianus,-111.91,45.56,1975,279,1091,33,75258,2197.381348,-1074.712402,3272.09375,559,-615,1301,-615,67037.625,9017.575195,3418.456055,32,25312.84375,12787.72461,17697,12788
Urocitellus columbianus,-111.83,45.7,1975,658,1404,37,80766,2756.96875,-1003.256226,3760.225098,1034,-354,1725,-354,38881.22266,6728.393555,1191.724976,54,17150.85547,3698.393799,12752,3698
Urocitellus columbianus,-111.78,45.72,1975,695,1425,37,81754,2830.331299,-984.337524,3814.668945,1079,-332,1774,-332,36826.58594,6437.9375,1051.75,56,16534.21875,3241.818848,12348,3242
Urocitellus columbianus,-118.6,44.18,1975,472,1624,42,72950,2703.393799,-1114.199951,3817.59375,-362,1410,1441,-432,61577.85156,11078.36914,1111.5,62,29454.99219,4540.431152,5397,27386
Urocitellus columbianus,-117.1622,48.5037,1986,548,1200,35,76749,2526.681152,-890.924988,3417.606201,-360,1504,1547,-419,102552.2656,14258.08203,3740.274902,41,40870.20703,12419.01855,15268,36239
Urocitellus columbianus,-119.14,44.24,1987,575,1605,43,69624,2753.243652,-951.012512,3704.256104,-210,1473,1505,-280,45261.08594,6413.90625,1464.199951,40,17006.63086,5221.087402,6230,16061
Urocitellus columbianus,-120.667068,48.725118,1988,127,904,33,62673,1655.493774,-1034.856201,2690.350098,-566,973,973,-611,131166.3438,21606.26172,2913.293701,64,64223.1875,10704.76172,10705,57060
Urocitellus columbianus,-120.663558,48.727228,1988,127,904,33,62673,1655.493774,-1034.856201,2690.350098,-566,973,973,-611,131166.3438,21606.26172,2913.293701,64,64223.1875,10704.76172,10705,57060
Urocitellus columbianus,-118.818602,48.558574,1989,564,1342,37,76998,2608.131348,-943.15625,3551.287598,-370,1139,1553,-414,42652.88672,5242.893555,2225.350098,26,13191.09961,7269.325195,9930,12019
Urocitellus columbianus,-118.186372,48.73199,1989,702,1051,30,85527,2689.643799,-784.393738,3474.037598,-339,1762,1793,-374,59933.0625,7779.543945,2868.03125,31,21295.32422,9017.224609,11199,19040
Urocitellus columbianus,-120.6835,48.7215,1990,209,863,31,66127,1803.850098,-959.6875,2763.537598,-538,1090,1090,-586,131213.2031,21613.21289,2908.25,63,64122.64063,10705.44336,10705,56943
Urocitellus elegans,-111.77,45.48,1970,681,1385,37,80112,2787.625,-948.493774,3736.118652,1046,-323,1741,-323,39493.21875,6734,1226.606201,54,17401.86914,3788.793701,13271,3789
Urocitellus elegans,-111.64,45.58,1970,702,1498,38,79753,2900.581299,-1006.462524,3907.043945,1074,-304,1756,-304,41172.95703,7174.206055,875.731262,59,18687.22461,3075.1875,13216,3075
Urocitellus elegans,-111.66,45.64,1970,662,1443,37,81067,2825.112549,-1016.375,3841.487549,1032,-353,1735,-353,42380.90234,7370.519043,1096.949951,56,19001.85742,3560.612305,13468,3561
Urocitellus elegans,-111.72,45.67,1970,683,1456,37,81179,2852.506348,-1001.700012,3854.206299,1064,-340,1755,-340,39388.53125,6905.600098,1101.193726,56,17763.09375,3454.018555,12908,3454
Urocitellus elegans,-105.58,40.79,1970,469,1394,39,74103,2466.112549,-1028.625,3494.737549,295,-411,1475,-411,43528.17578,5767.25,1493.618774,40,16110.95703,5014.806152,13014,5015
Urocitellus elegans,-106.31065,42.8433,1971,844,1488,36,89062,3149.831299,-920.556274,4070.387695,1252,-250,2047,-250,32179.125,6000.412598,1210.75,49,13452.51855,3856.375,7929,3856
Urocitellus elegans,-111.73,45.44,1971,726,1423,37,80892,2878.112549,-905.006226,3783.118652,1103,-293,1792,-293,35517.51953,6130.768555,1097.256226,55,15626.23047,3368.524902,12577,3369
Urocitellus elegans,-111.89,45.65,1972,512,1275,36,77351,2469.399902,-1028.856201,3498.256104,845,-436,1542,-436,46728.6875,7914.200195,1645.65625,48,19935,5244.755859,14300,5245
Urocitellus elegans,-111.74,45.7,1972,696,1408,36,81517,2830.59375,-978.137512,3808.731201,1074,-328,1772,-328,37294.16797,6510.693848,1054.368774,56,16818.18164,3233.90625,12365,3234
Urocitellus elegans,-106.74,39.58,1972,499,1706,40,84840,2714.71875,-1477.162476,4191.881348,1520,-600,1588,-600,39062.14453,4055.556152,2592.100098,15,11363.71875,8053.556641,10072,8054
Urocitellus elegans,-105.49,39.93,1972,464,1416,40,71687,2420.893799,-1038.675049,3459.568848,308,-402,1432,-402,51714.61328,6954.581055,2015.649902,39,18123.95703,6537.056152,16316,6537
Urocitellus elegans,-108.73,40.81,1972,577,1421,35,88910,2816.350098,-1181.287476,3997.637695,443,-515,1756,-515,30189.1875,3466.106201,1547.431274,27,9388.34375,5035.549805,7108,5036
Urocitellus elegans,-106.07,41.25,1972,438,1447,39,77485,2489,-1131.8125,3620.8125,1224,-383,1474,-507,37714.42969,3997.993652,2163.837402,18,11204.94336,7766.212402,10521,7890
Urocitellus elegans,-108.95,41.77,1972,533,1353,33,91831,2761.537598,-1226.625,3988.162598,957,-617,1748,-617,22983.81836,3421.768799,949.849976,35,7670.118652,3439.875,6217,3440
Urocitellus elegans,-110.57,41.82,1972,351,1644,38,89807,2708.34375,-1517.818726,4226.162598,794,-613,1527,-791,26880.48633,2767.806152,1537.318726,16,7832.474609,5497.868652,6856,5531
Urocitellus elegans,-111.73,45.72,1973,706,1421,37,81914,2850.587402,-984.40625,3834.993652,1088,-326,1786,-326,37276.02344,6640.243652,1048.78125,57,16936.91211,3227.793701,12358,3228
Urocitellus elegans,-115.43,40.93,1973,699,1934,44,82305,3149.100098,-1180.837524,4329.9375,658,1719,1785,-349,28957.74414,4404.168945,799.650024,40,10861.73145,3880.618896,3982,7556
Urocitellus elegans,-111.6,45.07,1974,517,1470,38,82440,2707.606201,-1149.306152,3856.912354,890,-515,1599,-515,45356.60156,6510.037598,2247.375,35,17182.56836,7798.081055,13801,7798
Urocitellus elegans,-111.8,45.61,1974,616,1377,37,79718,2689.506348,-1004,3693.506348,977,-371,1676,-371,43422.96094,7408.606445,1409.675049,51,18857.27539,4339.243652,13767,4339
Urocitellus elegans,-111.83,45.7,1974,658,1404,37,80766,2756.96875,-1003.256226,3760.225098,1034,-354,1725,-354,38881.22266,6728.393555,1191.724976,54,17150.85547,3698.393799,12752,3698
Urocitellus elegans,-111.77,45.71,1974,696,1423,37,81643,2829.96875,-988.487488,3818.456299,1077,-331,1773,-331,37062.96875,6434.200195,1053.65625,56,16662.625,3237.125,12481,3237
Urocitellus elegans,-113.4,45.36,1975,253,1515,39,80595,2429.112549,-1404.006226,3833.118652,632,-763,1313,-763,30267.72461,4419.818848,1492,33,11095.90625,5179.231445,9707,5179
Urocitellus elegans,-111.74,45.67,1975,680,1446,37,80492,2821.756348,-992.1875,3813.943848,1057,-334,1743,-334,38080.63672,6705.056152,999.775024,58,17261.46875,3141.71875,12688,3142
Urocitellus elegans,-111.71,45.67,1975,681,1444,37,81017,2832.743652,-1002.412476,3835.15625,1060,-341,1750,-341,39904.85547,7011.137695,1102.356201,56,17981.26953,3462,12902,3462
Urocitellus elegans,-111.78,45.72,1975,695,1425,37,81754,2830.331299,-984.337524,3814.668945,1079,-332,1774,-332,36826.58594,6437.9375,1051.75,56,16534.21875,3241.818848,12348,3242
Urocitellus elegans,-105.998334,38.534707,1981,755,1859,45,77915,2918.818848,-1183.581299,4102.400391,1702,-234,1780,-234,22802.51367,4297.475098,651.731262,54,9578.65625,2408.881348,9220,2409
Urocitellus elegans,-106.089788,38.221269,1988,485,1522,41,75765,2428.5,-1243.337524,3671.837402,1407,-476,1474,-476,33179.09766,5458.818848,1285.818726,45,13485.86914,4285.818848,12609,4286
Urocitellus mollis,-113.12045,39.71746,1970,945,1295,33,87098,3083.03125,-734.299988,3817.331299,380,2121,2121,-116,38603.30469,5378.712402,1867.71875,34,13555.70605,5642.012695,5642,9426
Urocitellus mollis,-112.57639,39.35222,1972,1018,1744,39,93510,3456.493652,-979.793762,4436.287598,978,2249,2249,-174,21247.61914,2621.649902,1176.293701,26,6759.850098,3917.9375,3918,4524
Urocitellus mollis,-113.79,42.53,1974,903,1421,37,83037,3078.71875,-722.931274,3801.649902,862,1927,1997,-154,25299.53125,3188.75,835.306274,33,8162.46875,3365.024902,3810,7446
Urocitellus mollis,-118.38278,40.91722,1979,1079,1689,41,82979,3378.175049,-682.043762,4060.21875,100,2118,2190,56,16848.84961,2100.956299,615.799988,33,5883.424805,2433.918701,2580,5252
Urocitellus mollis,-112.77667,40.77449,1980,1039,1518,35,92587,3420.712402,-799.299988,4220.012207,984,2280,2280,-127,29494.13867,3664.356201,1563.775024,28,10405.54395,4937.306152,4937,6493
Urocitellus mollis,-112.63139,40.77005,1981,1086,1516,36,93220,3447.568848,-745.981262,4193.550293,1030,2329,2329,-96,29666.38672,3746.487549,1559.724976,29,10615.125,4999.46875,4999,6533
Urocitellus mollis,-112.97785,40.78556,1981,1022,1511,35,92804,3353.462402,-848.65625,4202.118652,949,2271,2271,-140,26350.25586,3343.712402,1293.78125,33,9902.293945,4447.243652,4447,5392
Urocitellus mollis,-112.90441,40.82844,1981,1028,1403,34,91327,3275.425049,-763.950012,4039.375,932,2261,2261,-106,30964.25,3761.431152,1579.393799,28,10836.28711,5154.25,5154,6850
Urocitellus mollis,-113.92086,38.71698,1982,939,1731,41,83231,3224.725098,-916.224976,4140.950195,1557,-11,2060,-87,23591.625,2646.21875,1288.65625,25,7245.90625,4182.53125,5774,4386
Urocitellus mollis,-112.79573,40.76,1983,1069,1531,36,93204,3492,-751.450012,4243.450195,1023,2315,2315,-113,29213.65625,3552.787598,1560.393677,27,10195.3623,4944.712402,4945,6401
Urocitellus mollis,-113.65509,37.68013,1984,944,1923,44,82780,3296.243652,-988.474976,4284.71875,457,1318,2039,-95,28304.84375,3566.96875,1066.087524,27,8771.581055,5121.887695,6403,6982
Urocitellus mollis,-111.83706,39.02514,1984,967,1815,42,86687,3332.049805,-961.431274,4293.480957,923,2103,2103,-145,25917.01172,3004.512451,1411.056152,24,8034.368652,4752.75,4753,5451
Urocitellus mollis,-117.8522,42.748,1984,1002,1717,41,82889,3364.881348,-745.150024,4110.03125,1369,2039,2111,-23,21437.83789,2700.71875,938.081238,31,7332.84375,3089.875,3919,5711
Urocitellus mollis,-115.3,42.984,1986,1102,1628,39,86113,3531.925049,-563.049988,4094.975098,87,2162,2257,23,24964.25586,3556.8125,601.174988,46,10096.58789,2457.600098,2794,9365
Urocitellus mollis,-112.67141,39.22396,1997,1008,1787,40,92680,3457.699951,-979.762512,4437.462402,984,2231,2231,-179,22220.51953,2762.8125,1166.6875,26,7028.737305,3982.925049,3983,4806
Urocitellus richardsonii,-113.0142,48.556,1971,495,1244,34,79714,2483.193848,-1103.237549,3586.431396,1292,-500,1542,-500,37986.41797,6410.868652,1939.425049,42,15443.90039,6296.474609,13160,6296
Urocitellus richardsonii,-111.68,45.76,1972,697,1402,36,81787,2830.612549,-977.875,3808.487549,1074,-328,1778,-328,36229,6353.956055,1059.543701,56,16449.33789,3373.899902,12062,3374
Urocitellus richardsonii,-111.64,45.82,1972,728,1486,37,83352,2930.225098,-1014.337524,3944.5625,1133,-321,1831,-321,27708.70703,5088.850098,763.487488,60,13077.7373,2464.856201,10093,2465
Urocitellus richardsonii,-111.84,45.62,1975,537,1306,36,78251,2535.712402,-1034.925049,3570.637451,884,-422,1581,-422,46590.07422,7806.881348,1749.393799,47,19769.07422,5403.943848,14250,5404
Urocitellus richardsonii,-111.71,45.67,1975,681,1444,37,81017,2832.743652,-1002.412476,3835.15625,1060,-341,1750,-341,39904.85547,7011.137695,1102.356201,56,17981.26953,3462,12902,3462
Urocitellus richardsonii,-111.7,45.69,1975,701,1462,37,81702,2882.418945,-995.175049,3877.593994,1088,-329,1779,-329,38095.51953,6750.850098,1054.25,58,17424.46289,3243.475098,12610,3243
Urocitellus richardsonii,-111.66,45.85,1975,730,1547,38,84320,2978.824951,-1049.787476,4028.612305,1591,-334,1845,-334,29699.5625,5311.662598,756.587524,60,13562.66895,2653.59375,11033,2654
Urocitellus richardsonii,-104.0001,47.9883,1975,600,1449,30,112654,2996.731201,-1723.28125,4720.012695,1765,-903,2009,-903,35606.94531,6917.725098,665.549988,69,18320.34961,2580.875,16034,2581
Urocitellus richardsonii,-104.0754,47.9935,1975,597,1457,30,112216,2994.962402,-1725.612549,4720.575195,1759,-900,2001,-900,35557.00781,6810.506348,670.21875,70,18367.91211,2499.800049,15933,2500
Urocitellus richardsonii,-103.9914,48.0151,1975,593,1431,30,111980,2982.600098,-1696.087524,4678.6875,1748,-894,2002,-894,35926.05078,7047.293945,663.012512,69,18444.20703,2574.318848,16267,2574
Urocitellus richardsonii,-110.9428,46.0538,1985,409,1402,39,73194,2446.96875,-1105.78125,3552.75,718,-349,1392,-482,64211.46094,8381.974609,3331.125,28,22825.81836,11631.29395,16528,11865
Urocitellus richardsonii,-110.73197,46.16837,2002,510,1433,38,80129,2641.681152,-1099.237549,3740.918701,1313,-485,1574,-485,38179.64453,6631.28125,1301.012451,48,16102.92578,4709.206055,13907,4709
Urocitellus townsendii,-120.6983,46.7311,1971,939,1359,38,77945,2965.25,-559.950012,3525.199951,-5,1902,1951,-49,31396.33789,5854.125,910.775024,59,15059.64453,3186.75,3609,13847
Urocitellus townsendii,-120.5425,46.5683,1972,1023,1407,39,78612,3091.225098,-494.868744,3586.09375,53,1979,2040,21,20362.94336,3756.90625,512.96875,55,9407.075195,2173.662598,2788,8666
Urocitellus townsendii,-120.54,46.56,1973,1019,1417,39,78663,3094.28125,-502.068756,3596.350098,51,1978,2039,17,20540.14453,3851.487549,419.34375,56,9595.462891,2079.34375,2790,8840
Urocitellus townsendii,-119.77,46.21,1981,1149,1367,38,77813,3203.006348,-336.21875,3539.225098,202,2093,2158,154,21578.39453,3337.774902,556.712524,44,8892.025391,2477.337402,2882,8273
Urocitellus townsendii,-119.968626,46.33468,1982,1138,1439,39,79129,3224.787598,-400.731262,3625.518799,167,2088,2158,121,18266.97461,2943.262451,398.225006,45,7649.53125,2191.506348,2331,6893
Urocitellus townsendii,-115.73516,39.39682,1982,783,1710,42,80610,3047.324951,-1016.987549,4064.3125,670,1862,1862,-213,24876.96289,2884.756348,1331.918701,21,8197.005859,4950.049805,4950,5687
Urocitellus townsendii,-119.76,46.2,1983,1112,1362,38,77547,3154.806152,-364.537506,3519.34375,166,2052,2116,120,21855.09375,3335.425049,553.931274,43,8888.731445,2553.949951,3079,8278
Urocitellus townsendii,-117.93828,37.51701,2010,1119,1875,44,79900,3375.131348,-809.231262,4184.362793,338,544,2184,123,13335.75586,1589.481201,627.162476,24,4358.606445,2716.181152,2972,3609
Urocitellus washingtoni,-118.838972,46.6636,1972,1093,1344,37,78686,3186.743652,-356.487488,3543.231201,133,2059,2117,96,21689.6875,3156.168701,693.75,43,8632.462891,2355.087402,2685,7712
Urocitellus washingtoni,-119.0419,46.7161,1972,1077,1307,37,78140,3090.431152,-394.768738,3485.199951,118,2032,2084,77,21194.34961,3254.699951,780.018738,42,8507.3125,2544.350098,2962,7686
Urocitellus washingtoni,-119.02,46.7,1973,1080,1313,37,78459,3114.518799,-384.09375,3498.612549,118,2041,2093,78,21438.13086,3254.081299,768.049988,43,8590.075195,2456.0625,2877,7766
Urocitellus washingtoni,-119.0161,46.4589,1976,1137,1284,37,76291,3115.962402,-286.8125,3402.774902,207,2075,2126,164,22325.60547,3246.762451,668.543762,43,8976.212891,2444.425049,2942,8272
Urocitellus washingtoni,-118.159259,46.5197,1977,1194,1209,35,76993,3208.087402,-194.462494,3402.549805,283,2169,2210,234,30441.75,4491.575195,688.512512,46,12431.17578,2957.631348,3553,11330
