SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Callospermophilus lateralis,-120.097959,38.906174,1902,315,1138,40,60406,1920.275024,-911.325012,2831.600098,-374,1135,1136,-374,144477.2188,26544.77539,805.424988,79,75535.64844,4580.850098,4853,75536
Callospermophilus lateralis,-106.987222,38.869707,1902,144,1898,42,88145,2432,-2004.175049,4436.174805,1195,578,1254,-1011,53709.67188,5594.149902,2825.024902,20,15950.34961,11052.09961,13516,14964
Callospermophilus lateralis,-116.82771,34.10063,1905,150,1344,45,54852,1740.525024,-1211.375,2951.899902,-462,913,913,-485,146597.6719,28574.17578,415.75,85,82429.95313,4024.75,4025,75945
Callospermophilus lateralis,-116.82694,34.11972,1905,424,1556,49,58356,2130.875,-1021.025024,3151.899902,-210,1214,1214,-246,124055.6484,24985.72461,305.850006,84,69124.60156,4172.899902,4173,65506
Callospermophilus lateralis,-116.82944,34.17167,1905,927,1659,51,56092,2733.774902,-489.975006,3223.75,311,1665,1688,273,69166,14087,395.325012,82,38422.25,3447.300049,4814,36980
Callospermophilus lateralis,-116.96972,34.21944,1905,689,1586,49,58019,2441.274902,-757.924988,3199.199951,52,1466,1470,5,92341.35156,17955.40039,364.049988,82,51192.32813,4079.25,6270,48049
Callospermophilus lateralis,-116.84778,34.26083,1905,791,1700,50,59757,2644.399902,-747.525024,3391.924805,136,1596,1596,82,62842.35156,12449.125,364.274994,83,34798.89844,3850.824951,3851,33750
Callospermophilus lateralis,-116.81384,34.19895,1905,455,1417,47,55968,2013.775024,-950.049988,2963.824951,-153,1200,1226,-186,93428.32813,18162.40039,302.575012,83,51924.05078,3749.925049,5667,48886
Callospermophilus lateralis,-109.019732,39.557411,1908,523,1129,31,86740,2506.649902,-1085.475098,3592.125,-58,908,1688,-552,47310.125,4815.75,1768,21,13875.6748,9304.125,10826,12284
Callospermophilus lateralis,-118.58694,41.66889,1909,912,1719,41,80912,3261.399902,-867.099976,4128.5,-107,1922,1995,-107,18043.02539,2605.875,430.125,41,6977.850098,1960.449951,2458,6978
Callospermophilus lateralis,-118.70917,41.66,1909,257,1099,33,72805,2154.524902,-1097.025024,3251.549805,-489,1220,1235,-619,52171.55078,6491.024902,948.950012,49,19250.97461,3935.350098,5081,19032
Callospermophilus lateralis,-118.7,41.69,1909,215,1089,33,72160,2094.949951,-1127.150024,3222.100098,-527,1167,1181,-655,58008.875,7454.299805,815.049988,52,22111.59961,3781.875,4789,21935
Callospermophilus lateralis,-120.328223,41.799895,1910,524,1135,34,73094,2414.5,-915.974976,3330.475098,-375,1451,1521,-375,59566.42578,7386.675293,1193.650024,45,21642.94922,4983.049805,5924,21643
Callospermophilus lateralis,-120.344282,41.436398,1910,783,1511,41,72763,2908.925049,-761.325012,3670.25,-113,1736,1756,-113,43235.10156,5430.649902,872.724976,42,15098.6748,3884.574951,4896,15099
Callospermophilus lateralis,-120.290932,41.406951,1910,540,1334,37,73750,2550.100098,-1008.474976,3558.575195,-388,1492,1526,-388,63579.10156,8782.075195,916.325012,50,25354.67578,4204.424805,5621,25355
Callospermophilus lateralis,-120.213168,41.385233,1910,116,1325,40,66081,2044.400024,-1215.925049,3260.325195,-666,1005,1008,-666,105116.75,15675.8252,1147.025024,57,45381.07422,6066.350098,7648,45381
Callospermophilus lateralis,-120.166217,41.443991,1910,867,1496,40,75618,3019.399902,-711.200012,3730.599854,53,1853,1881,-68,39296.97656,5854.424805,579.299988,52,15757.94922,2977.100098,3533,15326
Callospermophilus lateralis,-120.307905,39.442862,1910,454,1519,45,61834,2365.350098,-957.224976,3322.575195,-240,1278,1278,-286,95996.29688,17803.19922,551.25,79,50243.14844,3215.824951,3216,49826
Callospermophilus lateralis,-120.310479,39.44296,1910,454,1519,45,61834,2365.350098,-957.224976,3322.575195,-240,1278,1278,-286,95996.29688,17803.19922,551.25,79,50243.14844,3215.824951,3216,49826
Callospermophilus lateralis,-118.271274,36.469312,1911,116,1312,43,57855,1747.375,-1284.574951,3031.949951,-543,898,912,-543,60042.60156,11879.7998,165.75,93,34040.17578,857.074951,917,34040
Callospermophilus lateralis,-122.941394,41.260975,1911,607,1024,36,62701,2259.274902,-534.825012,2794.099854,-134,1432,1472,-134,143729.7031,29179.39844,994.974976,79,76916.95313,5290.100098,6753,76917
Callospermophilus lateralis,-122.921195,41.279963,1911,563,960,35,61590,2129.074951,-576.824951,2705.899902,-125,1420,1420,-125,120989.8516,23455.32422,1058.800049,75,62138.39844,5848.350098,5848,62138
Callospermophilus lateralis,-122.905,41.2109,1911,564,976,36,60231,2164.149902,-508.450012,2672.599854,-140,1399,1399,-140,135353.7969,29555.52539,892.899963,80,69987,5092.100098,5092,69987
Callospermophilus lateralis,-123.1575,41.02861,1911,1084,1291,40,67365,2994.350098,-162.375,3156.725098,258,1965,1965,258,106050.2734,23139.40039,527.075012,81,55695.17578,3842.625,3843,55695
Callospermophilus lateralis,-122.963164,41.152682,1911,581,1090,37,62938,2236.375,-659.125,2895.5,-91,1409,1441,-156,179356.7031,47197.625,377.825012,94,105529.7969,6016.925293,6087,100046
Callospermophilus lateralis,-122.692089,41.342637,1911,951,1417,43,64562,2919.774902,-334.024994,3253.799805,166,1802,1814,166,89720.625,17914.02539,494.075012,76,45680.80078,3499.275146,3766,45681
Callospermophilus lateralis,-122.382059,41.227557,1911,812,1090,37,63482,2548.850098,-334.274994,2883.125,53,1647,1673,53,150295.8281,33278.44922,574.924988,84,82057.42188,4275.225098,5029,82057
Callospermophilus lateralis,-118.32024,36.81301,1912,689,1452,43,65869,2520.350098,-827.950012,3348.300049,-119,1318,1574,-119,28709.67383,5351.049805,906.674988,67,14422.72461,2817.149902,3452,14423
Callospermophilus lateralis,-118.07785,36.94248,1912,495,1717,47,64957,2426.725098,-1203.650024,3630.375,-238,581,1380,-283,31018.27539,4576.075195,969.950012,43,11895.65039,3901.274902,6583,10709
Callospermophilus lateralis,-116.10306,40.71389,1912,824,1967,44,82444,3332.524902,-1131.025024,4463.549805,762,1842,1918,-236,18912.42578,2287.324951,580.125,32,5962.5,2394.949951,2755,5790
Callospermophilus lateralis,-120.54691,39.305553,1913,774,1404,44,59735,2590.550049,-558.275024,3148.825195,103,1572,1572,63,164422.5938,32789.92578,313.524994,81,86449.10156,3127.050049,3127,85689
Callospermophilus lateralis,-120.547562,39.301873,1913,789,1275,42,59747,2511.675049,-480.224976,2991.899902,128,1596,1596,94,165936.6406,32798.69922,261.125,81,88248.89844,3223.074951,3223,86274
Callospermophilus lateralis,-122.852882,40.036534,1913,578,933,34,60297,2091.850098,-596.625,2688.475098,-124,1381,1386,-124,167197,35688.69922,248.974991,88,95826.77344,2472.475098,2556,95827
Callospermophilus lateralis,-117.81,46.1644,1914,770,1147,35,69406,2654.425049,-590.474976,3244.899902,15,1658,1682,-114,100748.3047,14892.27539,1686.900024,54,43194.82813,7890.024902,8754,39244
Callospermophilus lateralis,-119.43229,37.70453,1915,295,1405,46,58523,1877.224976,-1171.949951,3049.174805,-385,1084,1096,-385,120511.625,28099.5,447.125,88,66230.375,2378.375,2835,66230
Callospermophilus lateralis,-111.599,41.885,1916,425,1312,36,79370,2445.625,-1159.974976,3605.600098,-431,1478,1478,-554,84233.125,12672.90039,2414.925049,49,33731.44922,8164.424805,8164,33527
Callospermophilus lateralis,-111.65639,41.92333,1916,220,1163,35,74963,2035.950073,-1280.550049,3316.5,-593,1205,1205,-704,116958.6719,19590.59961,2844.074951,56,49666.52344,9796.974609,9797,49114
Callospermophilus lateralis,-120.182338,39.32795,1916,617,1798,47,67018,2765.800049,-1036.699951,3802.5,-237,1488,1488,-237,70085.52344,14065.90039,502.049988,83,38142.30078,2306.899902,2307,38142
Callospermophilus lateralis,-119.0531,43.5864,1916,725,1668,41,78127,3009.725098,-1038.074951,4047.800049,-298,1685,1742,-298,23603.75,2924.199951,606.475037,39,8674.849609,2593.449951,3177,8675
Callospermophilus lateralis,-118.17054,37.338839,1917,591,1538,44,65852,2503.850098,-937.625,3441.475098,-163,716,1481,-193,33977.39844,4409.075195,1538.850098,30,11558.875,5213.174805,7830,10058
Callospermophilus lateralis,-118.2243,37.41036,1917,667,1564,44,67417,2614.875,-893.375,3508.25,-109,1540,1580,-135,34588.14844,5287.424805,1179.175049,45,13909.22461,4677.625,5239,12637
Callospermophilus lateralis,-118.2352,37.40611,1917,765,1701,45,70117,2823.175049,-934.5,3757.675049,-10,1647,1720,-83,32104.34961,4702.200195,1175.474976,46,13063.75,3848.699951,4484,12156
Callospermophilus lateralis,-118.17378,37.49611,1917,59,1458,44,63277,1876.699951,-1432.050049,3308.75,-492,183,926,-680,36381.22656,5678.225098,1254.449951,43,13913.3252,4427.599609,8697,10814
Callospermophilus lateralis,-118.20534,37.41847,1917,290,1468,44,62394,2103.75,-1175.050049,3278.800049,-260,416,1144,-429,36647.32422,5132.625,1281.725098,37,13454.22559,5380.899902,7294,12026
Callospermophilus lateralis,-118.22224,37.59175,1917,-156,1050,37,61675,1426.550049,-1396.599976,2823.149902,-721,6,686,-847,41445.94922,5711.625,1357.150024,37,14914.875,6193.625,7135,14022
Callospermophilus lateralis,-118.18594,37.57547,1917,43,1375,43,62114,1792.5,-1380.949951,3173.449951,-511,172,894,-668,37233.19922,5661.700195,1340.950073,41,14202.97461,4882.450195,8144,11676
Callospermophilus lateralis,-118.099737,37.432159,1917,565,1467,42,66963,2430.049805,-989.275024,3419.324707,-174,669,1478,-234,32938.47656,4678.899902,1156.574951,37,12047.125,4546.475098,7134,10620
Callospermophilus lateralis,-122.208795,41.796892,1918,653,1214,39,65804,2518.125,-588.875,3107,-40,1553,1553,-131,66334.07813,9655.325195,1405.149902,51,26276.375,4866.899902,4867,25475
Callospermophilus lateralis,-120.947611,41.547354,1918,849,1421,39,73350,2922,-639.849976,3561.850098,-53,1812,1823,-53,39051.5,5063.100098,598.700012,49,15041.0752,3164.199951,3417,15041
Callospermophilus lateralis,-120.492018,40.63946,1918,817,1660,43,72221,2988.899902,-844.150024,3833.049805,-93,1774,1774,-93,35952.60156,6696.25,517.200012,70,18318.07422,2250.875,2251,18318
Callospermophilus lateralis,-120.634142,39.778817,1918,878,1855,50,62336,3055.350098,-611.424988,3666.775146,80,1697,1697,80,86483.64844,16812.25,342.100006,80,45524.19922,2590.050049,2590,45524
Callospermophilus lateralis,-120.346803,39.575338,1918,742,1901,49,65196,2924.375,-943.25,3867.625,-113,1583,1583,-113,60412.75,11948.8252,477.725006,80,32147.5,2092.25,2092,32148
Callospermophilus lateralis,-118.705924,36.665773,1919,248,1285,46,51357,1659.525024,-1109.775024,2769.300049,-308,944,949,-332,125238.0234,28718.09961,438.575012,93,76177.72656,2696.25,3272,70366
Callospermophilus lateralis,-118.71453,36.658459,1919,183,1589,51,51342,1772.425049,-1329.5,3101.925049,-374,887,887,-404,130092.4297,29583.97461,490.799988,93,79307.04688,2972.975098,2973,72928
Callospermophilus lateralis,-116.83616,34.25224,1920,772,1670,50,59342,2585.175049,-753.599976,3338.774902,121,1573,1573,72,63382.22656,12752.40039,359.600006,83,35282.47656,3694.949951,3695,34257
Callospermophilus lateralis,-122.069104,41.577916,1920,895,1289,39,67916,2789.475098,-446.274994,3235.75,65,1802,1802,65,66651.14844,11988.1748,660.274963,65,31233.75,3561.824951,3562,31234
Callospermophilus lateralis,-119.82283,38.760829,1921,784,1566,45,66246,2785.100098,-694.174988,3479.275146,78,1681,1681,-19,61276.22656,11990.7998,1012.900024,77,32517.57422,3578.725098,3579,32302
Callospermophilus lateralis,-121.9947,42.7047,1922,634,1683,46,64341,2758.699951,-879.450012,3638.149902,-102,1436,1473,-197,48455.09766,8060.125,854.099976,64,23510.69922,3630.649902,3785,21955
Callospermophilus lateralis,-118.844739,37.612916,1922,693,1753,46,67009,2758.375,-977.549988,3735.925049,-135,1549,1600,-135,44436.82422,8487.650391,1057.775024,74,24103.02539,3834.725098,3955,24103
Callospermophilus lateralis,-121.464222,40.112617,1923,815,1534,47,57307,2739.274902,-478.625,3217.899902,140,1576,1593,140,191505.5469,36539.69922,226.675003,82,101399,3789.225098,4023,101399
Callospermophilus lateralis,-111.66006,39.55518,1923,743,1669,40,85174,2979.600098,-1145.574951,4125.174805,-173,1841,1841,-374,31777.22461,3132.899902,1551.25,16,9184.5,6734.799805,6735,8813
Callospermophilus lateralis,-104.958895,38.849429,1924,450,1499,43,70644,2293.949951,-1165.349976,3459.299805,1394,-261,1394,-407,54117.30078,9231.525391,876.349976,62,24250.875,4205.450195,24251,4271
Callospermophilus lateralis,-104.85557,39.372204,1924,846,1811,44,79303,2943.125,-1083.5,4026.625,1639,-151,1894,-151,41465.82422,5964.774902,898.450012,49,15747.52539,4333.725098,15138,4334
Callospermophilus lateralis,-105.115008,37.549989,1925,715,1484,42,72701,2610.699951,-875.775024,3486.475098,575,-70,1682,-187,42113.5,5779.325195,1896.225098,38,13930.27539,5812.625,13604,6901
Callospermophilus lateralis,-106.13057,38.842207,1925,576,1784,44,77633,2666.925049,-1320.275024,3987.200195,1521,-295,1580,-420,25454.04883,4496.200195,667.799988,54,10837.9248,2705.974854,10515,2947
Callospermophilus lateralis,-105.733896,40.432481,1925,-122,1357,40,69294,1674.5,-1638.974976,3313.475098,-266,791,791,-981,84867.5,10253.5,4568.674805,26,27519.27539,15844.5498,15845,24696
Callospermophilus lateralis,-120.267567,41.334976,1926,483,1200,36,71442,2417.199951,-908.625,3325.824951,-381,1425,1444,-381,67026.04688,10457.7002,1122.275024,54,29396.77539,4893.549805,6078,29397
Callospermophilus lateralis,-117.97139,46.32389,1926,1061,1293,37,73135,3083.574951,-407.174988,3490.75,220,1962,2015,111,46086.52344,6233.799805,981.900024,44,17748.82422,4557.450195,5115,16410
Callospermophilus lateralis,-123.015054,40.394887,1926,1058,1298,41,63709,2913.350098,-187.449997,3100.800049,305,1907,1913,305,102191.7266,19546,147.274994,83,54569.42578,2043.050049,2516,54569
Callospermophilus lateralis,-121.7828,44.1483,1927,-236,1202,42,53664,1547.724976,-1312.150024,2859.875,-756,510,510,-849,211328.2188,33938.64844,2784.024902,57,92419.60156,14655.44922,14655,87954
Callospermophilus lateralis,-117.785,46.1008,1927,432,995,33,66596,2197.125,-810.275024,3007.399902,-283,1328,1328,-382,130373.2734,20179.30078,2003.599976,60,58970.64844,9302.174805,9302,53288
Callospermophilus lateralis,-105.213333,36.629166,1927,40,1369,43,63171,1735.525024,-1436.425049,3171.950195,876,-628,876,-749,68812.92188,10411.5752,3600.300049,38,25116.47656,11168.27539,25116,12383
Callospermophilus lateralis,-115.5,40.16,1927,786,1702,41,81161,3074.424805,-1068.75,4143.174805,-77,1800,1863,-248,30336.90039,3918.949951,1118.625,32,10128.15039,4184.700195,4554,9990
Callospermophilus lateralis,-115.69,36.27,1928,66,1524,46,62674,1822.925049,-1431.925049,3254.850098,-647,232,938,-647,60875.875,10060.59961,868.200012,46,22327.72461,7182.325195,11839,22328
Callospermophilus lateralis,-118.559479,37.179109,1928,289,1266,41,61484,1914,-1152.599976,3066.600098,-399,1133,1133,-427,47272.25,9395.924805,1355.449951,68,24095.77539,4657.125,4657,22706
Callospermophilus lateralis,-118.8319,37.2231,1928,623,1442,45,60134,2239.649902,-955.299988,3194.949951,-32,1448,1448,-95,98296.20313,21689.625,409.200012,94,58199.125,2209.125,2209,58160
Callospermophilus lateralis,-119.17447,37.140007,1928,635,1401,45,58098,2339.899902,-751.299988,3091.199951,-16,1427,1427,-28,102159.5234,20393.15039,418.324982,86,57882.47656,2300.800049,2301,54655
Callospermophilus lateralis,-119.14387,37.155913,1928,416,1441,45,58690,2127.149902,-1018,3145.149902,-253,1216,1216,-253,106580,21556.42578,373.075012,86,60470.82813,2360.899902,2361,60471
Callospermophilus lateralis,-118.724947,37.180823,1928,182,1391,44,58374,1800.299927,-1325.75,3126.049805,-489,979,979,-490,92941.89844,21012.75,329.049988,95,56378.27344,2056.600098,2057,55133
Callospermophilus lateralis,-118.871769,37.289572,1928,131,1132,40,57010,1582.324951,-1190.699951,2773.024902,-517,914,914,-517,103925.4297,23523.60156,246.675003,96,62361.90234,2265.350098,2265,62362
Callospermophilus lateralis,-121.7717,44.1358,1928,99,1198,43,51773,1848.025024,-922.099976,2770.125,-399,827,827,-467,203460.0469,32499.52344,2869.550049,57,89405.875,14185.67578,14186,85096
Callospermophilus lateralis,-109.52806,40.45556,1928,716,1787,37,100615,3160.600098,-1619.5,4780.100098,1443,-482,1958,-674,20985.19922,2472.125,1159.925049,26,6865.924805,3768.600098,4774,3859
Callospermophilus lateralis,-109.708,40.849,1928,284,1702,40,82385,2486.574951,-1686.300049,4172.875,176,-622,1367,-758,40910.72656,4882.350098,2262.699951,23,13569.75,7494.774902,9722,7931
Callospermophilus lateralis,-109.85973,40.8745,1928,160,1748,42,80187,2348.149902,-1760.625,4108.774902,49,-713,1224,-843,47635,5922.850098,2625.875,24,16159.65039,9273.599609,10828,9708
Callospermophilus lateralis,-115.58,40.01,1928,763,1396,37,81357,2874.625,-897.375,3772,-105,1828,1857,-231,31059.40039,4062.850098,1117.074951,33,10628.7998,4157.924805,4520,10315
Callospermophilus lateralis,-115.59,40.34,1928,776,1465,38,81172,2945.074951,-897.5,3842.574951,618,1826,1867,-232,34722.44922,4602.549805,1234.25,34,12263.97461,4597.375,5136,9957
Callospermophilus lateralis,-118.36028,38.28806,1928,683,1628,44,70399,2759.800049,-936.375,3696.175049,-175,1384,1643,-175,27775.82422,4312.875,935.875,54,12847.5,3906.824951,4085,12848
Callospermophilus lateralis,-116.976833,34.242281,1929,724,1658,48,61344,2578.774902,-819.625,3398.399902,40,1544,1544,-12,89867.625,17998.07422,331.75,85,50743.5,3729.125,3729,47923
Callospermophilus lateralis,-111.49722,40.64611,1929,573,1430,37,83753,2736,-1122,3858,-342,1682,1682,-473,54929,7641.774902,2043.574951,33,20328.80078,9242.375,9242,18809
Callospermophilus lateralis,-120.37,39.32,1929,518,1412,43,62937,2366.574951,-898.074951,3264.649902,-190,1358,1358,-235,148755.5781,26910.19922,643.674988,78,78067.04688,4297.100098,4297,74034
Callospermophilus lateralis,-120.26,39.32,1929,589,1583,45,64093,2581.5,-900.299988,3481.800049,-202,1439,1439,-202,88104.52344,17044.97461,590.174988,82,47342.69922,2900.625,2901,47343
Callospermophilus lateralis,-118.84079,36.711143,1929,464,1608,50,53068,2157.524902,-1036.025024,3193.549805,-119,1192,1192,-148,111418.25,24591.57422,414.824982,88,63108.89844,2549.674805,2550,61971
Callospermophilus lateralis,-112.40139,38.29444,1929,331,1607,43,70418,2298.550049,-1363.275024,3661.825195,-412,397,1270,-550,70763.77344,8070.100098,2406.699951,27,23391.80078,13264.0498,15305,21665
Callospermophilus lateralis,-111.70461,38.54863,1929,356,1546,41,73670,2352.25,-1337.425049,3689.675049,-426,1350,1350,-556,57794.69922,7196.024902,1985.074951,25,18295.84961,11898.60059,11899,15920
Callospermophilus lateralis,-109.76515,40.87957,1929,239,1677,40,83403,2446.175049,-1703.900024,4150.075195,135,-680,1333,-820,43980.02734,5361.725098,2485.824951,22,14409.875,8976.900391,9748,9638
Callospermophilus lateralis,-114.9328,44.1097,1929,232,1857,42,81781,2631,-1692.449951,4323.450195,-845,1225,1272,-845,50455.5,6935.600098,1581.474976,43,19955.80078,5496.299805,6568,19956
Callospermophilus lateralis,-115.11,40.72,1929,667,1376,37,77829,2712.574951,-909.299988,3621.875,-159,1676,1709,-293,40397.19922,5758.899902,1519.025024,38,14985.59961,4954.75,5522,14667
Callospermophilus lateralis,-115.07,40.77,1929,753,1480,38,80840,2881.925049,-937.799988,3819.725098,-269,1786,1814,-269,34506.19922,4789.299805,1433.625,35,12355.40039,4657.975098,5023,12355
Callospermophilus lateralis,-115.07,40.91,1929,739,1421,38,79694,2827.375,-878.175049,3705.550049,-255,1765,1798,-255,44516.94922,6228.824707,1465.875,41,16987.44922,5114.5,5576,16987
Callospermophilus lateralis,-115.48,41.79,1929,273,1106,33,73720,2194.574951,-1102.625,3297.199951,-509,1254,1266,-603,69749.39844,9315,1843.474976,43,26069.52539,6465.274902,8172,23506
Callospermophilus lateralis,-114.31667,39.005,1929,437,1162,37,70679,2144.399902,-991.25,3135.649902,173,1024,1411,-382,67213.92188,8484.224609,3218.824951,32,23719.67578,10900.125,13196,19149
Callospermophilus lateralis,-114.31667,39.01587,1929,349,1139,37,69215,2024.849976,-1032.224976,3057.074951,72,929,1305,-444,65645.97656,8184.600098,3218.300049,31,23276.59961,10734.0752,12958,18403
Callospermophilus lateralis,-119.256879,37.910952,1930,234,1443,45,58150,1935.900024,-1213.5,3149.399902,-407,1020,1033,-433,93990.89844,18825.69922,1103.474976,78,50155.875,5289.199707,5692,49746
Callospermophilus lateralis,-120.502493,41.23042,1930,882,1670,43,72240,3062.225098,-745.325012,3807.550049,-22,1814,1843,-22,31897.125,4397.574707,591.025024,48,12310.59961,2943.949951,3001,12311
Callospermophilus lateralis,-116.54,45.18,1930,207,1353,39,69619,2195.074951,-1258.25,3453.324951,-652,1128,1128,-652,107688.9219,16557.25,1829.175049,52,44477,8018.149902,8018,44477
Callospermophilus lateralis,-117.29,38.97,1930,327,1116,35,70029,2136.649902,-1029.5,3166.149902,-194,1252,1285,-510,55365.625,8223.325195,1426.849976,45,20804.82422,5865.600098,7042,18633
Callospermophilus lateralis,-117.1625,39.25556,1930,718,1051,32,76747,2624.949951,-655.474976,3280.424805,-105,1736,1762,-190,53878.57422,7586.100098,1669.974976,42,20580.375,6467.225098,7480,18249
Callospermophilus lateralis,-115.54149,39.25306,1930,273,1333,38,72761,2259.524902,-1218.375,3477.899902,-286,1265,1265,-595,48255.77344,6613.875,1996.824951,41,18530.09961,6516.799805,6517,14409
Callospermophilus lateralis,-115.51193,39.23256,1930,428,1364,38,76711,2498.475098,-1088.400024,3586.875,-143,1470,1470,-489,42161.92578,5677.399902,1772.375,38,15773.22461,5958.950195,5959,12467
Callospermophilus lateralis,-111.3785,34.4798,1931,934,1379,41,69963,2722.875,-638.299988,3361.175049,66,1238,1864,66,80199.79688,11614.75,1048.625,43,28744.44922,8025.475098,17828,28744
Callospermophilus lateralis,-111.6314,35.2847,1931,633,1536,43,69097,2465.675049,-1035.375,3501.050049,-105,899,1541,-236,70312.95313,8365.375,1836.824951,37,24178.22461,8975.575195,17359,23710
Callospermophilus lateralis,-118.999614,37.630973,1931,450,1652,47,62675,2407.625,-1068.525024,3476.149902,-299,1296,1296,-299,73609.89844,15646.17578,557.575012,88,42528.52734,2493.699951,2494,42529
Callospermophilus lateralis,-105.47,39.4,1931,528,1794,47,71980,2542.824951,-1232.175049,3775,1480,-233,1480,-365,45777.52344,6790.024902,824.799988,49,17321.92578,4712.549805,17322,5280
Callospermophilus lateralis,-107.18833,39.072209,1931,436,1678,41,80483,2532.774902,-1466.275024,3999.049805,-93,1239,1472,-601,64390.5,7626.649902,3057.824951,21,20446.72461,12873.75,13208,18033
Callospermophilus lateralis,-107.21056,39.402206,1931,736,1803,41,87158,3012.550049,-1331.224976,4343.774902,1772,-281,1834,-429,36090.82422,3900.299805,2083.350098,17,10975.75,7371,9592,7978
Callospermophilus lateralis,-112.16592,37.63046,1931,509,1659,42,77843,2595.949951,-1315.224976,3911.174805,1464,861,1545,-477,39964.07422,5680.174805,1121.775024,34,13746.09961,6041.25,10661,10571
Callospermophilus lateralis,-111.3761,34.8372,1932,727,1627,44,71609,2638.375,-1037.724976,3676.100098,1639,1012,1676,-164,62342.47656,8016.800293,1220.674927,40,20592.02539,7270.600098,16966,19331
Callospermophilus lateralis,-111.725,35.3744,1932,603,1531,44,67777,2409.949951,-1049.199951,3459.149902,-253,872,1496,-253,70151.07813,8247.474609,1702,37,23921.52344,9448.724609,17343,23922
Callospermophilus lateralis,-121.5833,44.0053,1932,458,1211,40,59750,2286.574951,-701.424988,2988,-155,1268,1268,-252,101244.2031,17402.84961,1181.849976,68,49262.14844,5958.125,5958,47233
Callospermophilus lateralis,-120.4269,44.3964,1932,616,1650,44,67774,2771.024902,-922.724976,3693.75,-156,1481,1493,-253,39548.69922,5428.924805,1074.800049,40,15233.4248,4968.075195,5569,14158
Callospermophilus lateralis,-119.5064,38.566424,1932,947,1808,46,71204,3111.949951,-799.375,3911.324951,211,1866,1910,66,26405.72461,5059.774902,751.549988,62,12609.5,2433.100098,3187,12566
Callospermophilus lateralis,-118.837555,36.318479,1932,1335,1293,40,67097,3174.5,-8.549999,3183.050049,588,2221,2224,538,86469.25,16582.47461,262.174988,86,48333.375,1547.974976,1924,44818
Callospermophilus lateralis,-118.784419,36.948403,1932,506,1135,41,56260,1985.925049,-745.875,2731.800049,-126,1273,1275,-126,99053.89844,20896.82422,290.174988,90,56011.02344,1953.849976,2060,56011
Callospermophilus lateralis,-118.848259,36.950495,1932,491,1511,48,57197,2195.475098,-944.775024,3140.25,-144,1258,1262,-178,99980.60156,21007.52539,228.125,90,56329.02344,1603.449951,1846,55955
Callospermophilus lateralis,-119.15393,37.076437,1932,798,1604,49,55855,2597.024902,-654.825012,3251.849854,195,1555,1561,146,92505.70313,18356.05078,271.850006,85,52371.70313,1930.574951,2538,48237
Callospermophilus lateralis,-105.56,40.34,1932,410,1401,41,70265,2339.25,-1028.025024,3367.274902,671,-309,1353,-446,47763.02344,6571.5,1698.099976,39,16807.27539,6178,14809,6598
Callospermophilus lateralis,-105.55,40.35,1932,398,1399,41,70040,2326.800049,-1036.449951,3363.25,658,-318,1339,-454,44628.07422,6004.825195,1437.574951,42,15542.4248,5447.399902,14557,5772
Callospermophilus lateralis,-115.7236,47.5169,1932,249,827,27,71491,1990.375,-1036.349976,3026.725098,-504,1201,1201,-616,132568.625,18135.65039,3116.449951,46,53245.125,13518.2998,13518,49866
Callospermophilus lateralis,-123.45806,40.45389,1932,947,1227,43,59689,2668.625,-173.324997,2841.949951,296,1727,1781,296,184185.25,36702.10156,544.075012,84,100668.5,3664,4666,100669
Callospermophilus lateralis,-123.480894,40.480857,1932,781,1270,44,58549,2516.149902,-351.225006,2867.375,135,1540,1597,135,213557.8438,40581.17578,646.375,81,113237.2969,4811.699707,6331,113237
Callospermophilus lateralis,-109.4133,33.9905,1933,486,1650,47,63555,2217.725098,-1228.574951,3446.300049,1270,763,1323,-307,65070.89844,10043.59961,1974.800049,46,25441.84961,8083.424805,22268,17291
Callospermophilus lateralis,-122.437157,41.448648,1933,1088,1511,44,66638,3135.174805,-292.649994,3427.824707,265,1953,1976,265,67330.04688,11371.5752,414.899994,69,32080.22656,2907.300049,3202,32080
Callospermophilus lateralis,-122.057307,41.402952,1933,843,1237,39,65290,2717.225098,-414.75,3131.975098,38,1707,1707,38,123802.3281,23015.67578,551.775024,78,63859.02344,3695.975098,3696,63859
Callospermophilus lateralis,-121.930547,41.490567,1933,791,1198,37,67004,2681.774902,-489,3170.774902,-38,1665,1672,-38,108745.0469,20860.625,478.274994,78,56778.80078,3845.875,3958,56779
Callospermophilus lateralis,-118.730699,36.614776,1933,478,1465,45,62424,2282.824951,-968.975037,3251.800049,-188,1317,1317,-265,109633.6016,24723.52539,419.674988,89,63202.10156,2302.699951,3594,61741
Callospermophilus lateralis,-118.76764,36.567856,1933,810,1210,41,61489,2499.125,-424.049988,2923.175049,149,1632,1665,105,109884.2969,21537.02539,423.225006,86,61395.35156,2268.375,2969,59147
Callospermophilus lateralis,-105.58,40.33,1933,379,1403,41,70149,2312.025146,-1060.099976,3372.125,202,-340,1322,-475,51960.07422,7226.850098,2202.125,35,18136.09961,7407.549805,15186,8119
